X,Y
-81.23369313,-4.262897641
-81.23369313,-4.262887789
-81.23369298,-4.262385296
-81.23369297,-4.262375443
-81.23368907,-4.249430653
-81.23368907,-4.249420801
-81.23368362,-4.263882924
-81.23368361,-4.263873072
-81.23368349,-4.263461046
-81.23368349,-4.263451193
-81.23368332,-4.262907497
-81.23368332,-4.262897644
-81.2336833,-4.26284032
-81.2336833,-4.262830467
-81.2336738,-4.26389278
-81.2336738,-4.263882927
-81.23367367,-4.263451196
-81.23367367,-4.263441343
-81.23367351,-4.262917353
-81.23367351,-4.2629075
-81.23367336,-4.262424713
-81.23367335,-4.262385302
-81.23366385,-4.263441346
-81.23366385,-4.263431494
-81.2336637,-4.262927209
-81.2336637,-4.262917356
-81.23366358,-4.262523244
-81.23366355,-4.262424716
-81.23365963,-4.249420809
-81.23365962,-4.249410957
-81.23365418,-4.263902639
-81.23365418,-4.263892786
-81.23365404,-4.263431497
-81.23365403,-4.263421644
-81.23365389,-4.262937064
-81.23365388,-4.262927212
-81.23365385,-4.262830476
-81.23365385,-4.262820623
-81.23365376,-4.2625331
-81.23365376,-4.262523247
-81.23364437,-4.263912495
-81.23364436,-4.263902642
-81.23364422,-4.263421647
-81.23364421,-4.263401941
-81.23364408,-4.26294692
-81.23364407,-4.262937067
-81.23364395,-4.262542955
-81.23364395,-4.262533103
-81.23364,-4.249410963
-81.23363999,-4.24940111
-81.23363456,-4.26392235
-81.23363455,-4.263912498
-81.2336344,-4.263401944
-81.2336344,-4.263392091
-81.23363426,-4.262956776
-81.23363426,-4.262946923
-81.23363422,-4.262820629
-81.23363422,-4.262810776
-81.23363414,-4.262552811
-81.23363414,-4.262542958
-81.23363018,-4.249401113
-81.23363017,-4.24939126
-81.23362474,-4.263932206
-81.23362474,-4.263922353
-81.23362458,-4.263392094
-81.23362458,-4.263382242
-81.23362433,-4.262562667
-81.23362433,-4.262552814
-81.23361493,-4.263942062
-81.23361493,-4.263932209
-81.23361476,-4.263382245
-81.23361476,-4.263372392
-81.23361464,-4.262966635
-81.23361464,-4.262956782
-81.23361459,-4.262810782
-81.23361459,-4.262800929
-81.23361452,-4.262572523
-81.23361452,-4.26256267
-81.23361055,-4.249391266
-81.23361054,-4.249381413
-81.23360513,-4.263981476
-81.23360512,-4.263942065
-81.23360495,-4.263372395
-81.23360494,-4.263362542
-81.23360483,-4.262976491
-81.23360482,-4.262966638
-81.23360471,-4.262582379
-81.23360471,-4.262572526
-81.23360073,-4.249381416
-81.23360073,-4.249371563
-81.23359533,-4.264030743
-81.23359532,-4.263981479
-81.23359513,-4.263362545
-81.23359513,-4.263352692
-81.2335949,-4.262592234
-81.23359489,-4.262582382
-81.23359091,-4.249371566
-81.23359091,-4.249361713
-81.23358553,-4.264060305
-81.23358552,-4.264030746
-81.23358531,-4.263352695
-81.23358531,-4.263342842
-81.2335852,-4.262986349
-81.2335852,-4.262976497
-81.23358515,-4.262800938
-81.23358514,-4.262791086
-81.23358509,-4.26260209
-81.23358508,-4.262592237
-81.23357574,-4.264168688
-81.23357571,-4.264060308
-81.23357549,-4.263342845
-81.23357549,-4.263332993
-81.23357528,-4.262621799
-81.23357527,-4.262602093
-81.23357128,-4.249361719
-81.23357128,-4.249351867
-81.23356594,-4.264188397
-81.23356593,-4.264168691
-81.23356568,-4.263332996
-81.23356567,-4.263323143
-81.23356558,-4.262996208
-81.23356557,-4.262986355
-81.23356547,-4.262631655
-81.23356546,-4.262621802
-81.23356146,-4.24935187
-81.23356146,-4.249342017
-81.23355612,-4.264198253
-81.23355612,-4.2641884
-81.23355586,-4.263323146
-81.23355586,-4.263313293
-81.23355576,-4.263006064
-81.23355576,-4.262996211
-81.2335557,-4.262791095
-81.2335557,-4.262781242
-81.23355565,-4.26264151
-81.23355565,-4.262631658
-81.23354631,-4.264208109
-81.23354631,-4.264198256
-81.23354604,-4.263313296
-81.23354604,-4.263303443
-81.23354584,-4.262651366
-81.23354584,-4.262641513
-81.23354183,-4.249342023
-81.23354183,-4.24933217
-81.23353623,-4.263303446
-81.23353622,-4.263293593
-81.23353614,-4.263015923
-81.23353614,-4.26300607
-81.23353603,-4.262661222
-81.23353603,-4.262651369
-81.23352669,-4.264217967
-81.23352668,-4.264208115
-81.23352641,-4.263293596
-81.2335264,-4.263283743
-81.23352633,-4.263025779
-81.23352632,-4.263015926
-81.23352622,-4.262671078
-81.23352622,-4.262661225
-81.2335222,-4.249332176
-81.2335222,-4.249322323
-81.23351688,-4.264227823
-81.23351687,-4.26421797
-81.23351659,-4.263283746
-81.23351659,-4.263273894
-81.23351652,-4.263035634
-81.23351651,-4.263025781
-81.23350706,-4.264237679
-81.23350706,-4.264227826
-81.23350677,-4.263273897
-81.23350677,-4.263264044
-81.2335067,-4.26304549
-81.2335067,-4.263035637
-81.23350662,-4.262781257
-81.23350661,-4.26272617
-81.23350659,-4.262671084
-81.23349696,-4.263264047
-81.23349695,-4.263254194
-81.23349689,-4.263055346
-81.23349689,-4.263045493
-81.23349276,-4.249322332
-81.23349275,-4.249312479
-81.23348744,-4.264247538
-81.23348744,-4.264237685
-81.23348714,-4.263254197
-81.23348714,-4.263244344
-81.23348708,-4.263065202
-81.23348708,-4.263055349
-81.23347727,-4.263075057
-81.23347727,-4.263065205
-81.23347312,-4.249312485
-81.23347312,-4.249302632
-81.23346751,-4.26324435
-81.2334675,-4.263234497
-81.23346746,-4.263084913
-81.23346746,-4.26307506
-81.23345769,-4.2632345
-81.23345769,-4.263224648
-81.23345765,-4.263094769
-81.23345764,-4.263084916
-81.23344787,-4.263224651
-81.23344787,-4.263214798
-81.23344784,-4.263104625
-81.23344783,-4.263094772
-81.23344368,-4.249302641
-81.23344368,-4.249292788
-81.23343805,-4.263214801
-81.23343802,-4.263104628
-81.23342405,-4.249292794
-81.23342404,-4.249282942
-81.2333946,-4.249282951
-81.2333946,-4.249273098
-81.23336516,-4.249273107
-81.23336515,-4.249263254
-81.23334553,-4.24926326
-81.23334552,-4.249253407
-81.23334023,-4.264257435
-81.23334022,-4.264247582
-81.23333041,-4.264267291
-81.23333041,-4.264257438
-81.2333206,-4.264277147
-81.2333206,-4.264267294
-81.23331608,-4.249253416
-81.23331608,-4.249243563
-81.23331079,-4.264296855
-81.23331079,-4.26427715
-81.23330099,-4.264316564
-81.23330098,-4.264296858
-81.23329118,-4.264336273
-81.23329117,-4.264316567
-81.23328663,-4.249243572
-81.23328663,-4.249233719
-81.23328137,-4.264346128
-81.23328136,-4.264336276
-81.23327155,-4.264355984
-81.23327155,-4.264346131
-81.233267,-4.249233725
-81.233267,-4.249223872
-81.23326175,-4.264385545
-81.23326174,-4.264355987
-81.23325194,-4.264405254
-81.23325193,-4.264385548
-81.23324213,-4.264424963
-81.23324213,-4.264405257
-81.23323756,-4.249223881
-81.23323755,-4.249214029
-81.23323232,-4.264434818
-81.23323232,-4.264424966
-81.23322251,-4.264444674
-81.23322251,-4.264434821
-81.2332127,-4.26445453
-81.2332127,-4.264444677
-81.23320811,-4.249214037
-81.23320811,-4.249204185
-81.23320289,-4.264464386
-81.23320288,-4.264454533
-81.23319308,-4.264474242
-81.23319307,-4.264464389
-81.23318848,-4.249204191
-81.23318848,-4.249194338
-81.23318326,-4.264484097
-81.23318326,-4.264474245
-81.23316364,-4.264493956
-81.23316364,-4.264484103
-81.23315903,-4.249194347
-81.23315903,-4.249184494
-81.23312959,-4.249184503
-81.23312959,-4.24917465
-81.23312438,-4.264503821
-81.23312438,-4.264493968
-81.23310014,-4.249174659
-81.23310014,-4.249164806
-81.2330707,-4.249164815
-81.2330707,-4.249154962
-81.23305107,-4.249154968
-81.23305106,-4.249145115
-81.23304587,-4.264513697
-81.23304587,-4.264503845
-81.23302625,-4.264523556
-81.23302624,-4.264513703
-81.23301181,-4.249145127
-81.2330118,-4.249135274
-81.23300662,-4.264533415
-81.23300662,-4.264523562
-81.23299681,-4.264543271
-81.23299681,-4.264533418
-81.23299218,-4.24913528
-81.23299217,-4.249125428
-81.232987,-4.264553127
-81.23298699,-4.264543274
-81.23297719,-4.264562982
-81.23297718,-4.26455313
-81.23296737,-4.264572838
-81.23296737,-4.264562985
-81.23296273,-4.249125436
-81.23296273,-4.249115584
-81.23295756,-4.264582694
-81.23295756,-4.264572841
-81.23294775,-4.26459255
-81.23294775,-4.264582697
-81.23293329,-4.249115593
-81.23293328,-4.24910574
-81.23292813,-4.264602408
-81.23292812,-4.264592556
-81.23290384,-4.249105749
-81.23290384,-4.249095896
-81.23289869,-4.26461227
-81.23289868,-4.264602417
-81.23288887,-4.264622126
-81.23288887,-4.264612273
-81.23288421,-4.249095902
-81.23288421,-4.249086049
-81.23286925,-4.264631985
-81.23286925,-4.264622132
-81.23285476,-4.249086058
-81.23285476,-4.249076205
-81.23284962,-4.264641843
-81.23284962,-4.264631991
-81.23283981,-4.264651699
-81.23283981,-4.264641846
-81.23283513,-4.249076211
-81.23283513,-4.249066358
-81.23282019,-4.264661558
-81.23282018,-4.264651705
-81.23280569,-4.249066367
-81.23280568,-4.249056514
-81.23280056,-4.26468127
-81.23280056,-4.264661564
-81.23279075,-4.264691125
-81.23279075,-4.264681273
-81.23278605,-4.24905652
-81.23278605,-4.249046667
-81.23275661,-4.249046676
-81.23275661,-4.249036823
-81.23272716,-4.249036832
-81.23272716,-4.24902698
-81.23270753,-4.249026986
-81.23270753,-4.249017133
-81.2326879,-4.249017139
-81.2326879,-4.249007286
-81.23267298,-4.264701014
-81.23267298,-4.264691161
-81.23266827,-4.249007292
-81.23266827,-4.248997439
-81.23265336,-4.264710873
-81.23265335,-4.26470102
-81.23264864,-4.248997445
-81.23264864,-4.248987592
-81.23263374,-4.264769995
-81.23263374,-4.264765965
-81.23263374,-4.26475029
-81.23263373,-4.264710879
-81.23262901,-4.248987598
-81.232629,-4.248977745
-81.23262394,-4.264789704
-81.23262393,-4.264769998
-81.23261413,-4.26479956
-81.23261412,-4.264789707
-81.23260938,-4.248977751
-81.23260937,-4.248967898
-81.23260431,-4.264809415
-81.23260431,-4.264799563
-81.2325945,-4.264819271
-81.2325945,-4.264809418
-81.23258974,-4.248967904
-81.23258974,-4.248958051
-81.23258469,-4.264829127
-81.23258469,-4.264819274
-81.23257488,-4.264848836
-81.23257488,-4.26482913
-81.23257011,-4.248958057
-81.23257011,-4.248948205
-81.23256508,-4.264878397
-81.23256507,-4.264848839
-81.23255527,-4.264907958
-81.23255526,-4.2648784
-81.23255048,-4.248948211
-81.23255048,-4.248938358
-81.23254546,-4.264917814
-81.23254546,-4.264907961
-81.23253565,-4.264937523
-81.23253565,-4.264917817
-81.23253085,-4.248938364
-81.23253085,-4.248928511
-81.23252584,-4.264957231
-81.23252584,-4.264937526
-81.23251603,-4.264967087
-81.23251603,-4.264957234
-81.23251122,-4.248928517
-81.23251122,-4.248918664
-81.23250622,-4.264976943
-81.23250622,-4.26496709
-81.23249641,-4.264996651
-81.23249641,-4.264976946
-81.23249159,-4.24891867
-81.23249158,-4.248908817
-81.2324866,-4.26501636
-81.2324866,-4.264996654
-81.23247679,-4.265036069
-81.23247679,-4.265016363
-81.23247196,-4.248908823
-81.23247195,-4.24889897
-81.23246699,-4.265055777
-81.23246698,-4.265036072
-81.23245718,-4.265075486
-81.23245717,-4.26505578
-81.23245233,-4.248898976
-81.23245232,-4.248889123
-81.23244737,-4.265085341
-81.23244736,-4.265075489
-81.23243756,-4.265095197
-81.23243755,-4.265085344
-81.23243269,-4.248889129
-81.23243269,-4.248879276
-81.23242774,-4.265105053
-81.23242774,-4.2650952
-81.23241794,-4.265124762
-81.23241793,-4.265105056
-81.23240812,-4.265134617
-81.23240812,-4.265124765
-81.23240325,-4.248879285
-81.23240325,-4.248869432
-81.23239831,-4.265144473
-81.23239831,-4.26513462
-81.23239028,-4.265144476
-81.23239028,-4.265134623
-81.23238362,-4.248869438
-81.23238361,-4.248859586
-81.23238047,-4.265134626
-81.23238046,-4.26511492
-81.23237065,-4.265114923
-81.23237064,-4.26510507
-81.23236399,-4.248859592
-81.23236398,-4.248849739
-81.23236083,-4.265105073
-81.23236083,-4.26509522
-81.23235101,-4.265095223
-81.23235101,-4.265085371
-81.23234435,-4.248849745
-81.23234435,-4.248839892
-81.23234119,-4.265085374
-81.23234119,-4.265065668
-81.23232472,-4.248839898
-81.23232472,-4.248830045
-81.23230509,-4.248830051
-81.23230509,-4.248820198
-81.23228546,-4.248820204
-81.23228546,-4.248810351
-81.23226583,-4.248810357
-81.23226583,-4.248800504
-81.2322462,-4.24880051
-81.2322462,-4.248790657
-81.23223638,-4.24879066
-81.23223638,-4.248780808
-81.23223145,-4.265075554
-81.23223144,-4.265065701
-81.23222164,-4.26508541
-81.23222163,-4.265075557
-81.23221675,-4.248780813
-81.23221675,-4.248770961
-81.23220693,-4.248770964
-81.23220693,-4.248761111
-81.23220201,-4.265095269
-81.23220201,-4.265085416
-81.23218417,-4.265095274
-81.23218416,-4.265085421
-81.23217435,-4.265085424
-81.23217435,-4.265075571
-81.23216767,-4.248761123
-81.23216767,-4.24875127
-81.23216453,-4.265075574
-81.23216453,-4.265065721
-81.23215471,-4.265065724
-81.23215471,-4.265055872
-81.23214804,-4.248751276
-81.23214804,-4.248741423
-81.2321449,-4.265055875
-81.23214489,-4.265046022
-81.23213822,-4.248741426
-81.23213822,-4.248731573
-81.23213508,-4.265046025
-81.23213508,-4.265036172
-81.23212841,-4.248731576
-81.2321284,-4.248721723
-81.23212526,-4.265036175
-81.23212526,-4.265026322
-81.23211544,-4.265026325
-81.23211544,-4.265016472
-81.23210878,-4.248721729
-81.23210877,-4.248711876
-81.23210563,-4.265016475
-81.23210562,-4.26499677
-81.23209581,-4.264996773
-81.2320958,-4.26498692
-81.23208914,-4.248711882
-81.23208914,-4.24870203
-81.23206951,-4.248702035
-81.23206951,-4.248692183
-81.23206636,-4.264986929
-81.23206636,-4.264977076
-81.23205654,-4.264977079
-81.23205654,-4.264967226
-81.23204988,-4.248692189
-81.23204988,-4.248682336
-81.23204673,-4.264967229
-81.23204672,-4.264957376
-81.23203025,-4.248682342
-81.23203025,-4.248672489
-81.23201062,-4.248672495
-81.23201062,-4.248662642
-81.23199185,-4.264957393
-81.23199099,-4.248662648
-81.23199099,-4.248652795
-81.23197136,-4.248652801
-81.23197135,-4.248642948
-81.23196154,-4.248642951
-81.23196154,-4.248633098
-81.23193209,-4.248633107
-81.23193209,-4.248623254
-81.23192717,-4.264967265
-81.23192717,-4.264957412
-81.23192228,-4.248623257
-81.23192227,-4.248613405
-81.23191736,-4.264996827
-81.23191735,-4.264967268
-81.23190755,-4.265006682
-81.23190755,-4.26499683
-81.23190265,-4.24861341
-81.23190264,-4.248603558
-81.23189774,-4.265016538
-81.23189774,-4.265006685
-81.23188793,-4.265026394
-81.23188793,-4.265016541
-81.23188301,-4.248603564
-81.23187812,-4.26503625
-81.23187811,-4.265026397
-81.23186831,-4.265046105
-81.2318683,-4.265036253
-81.2318585,-4.265065814
-81.23185849,-4.265046108
-81.23184869,-4.265085523
-81.23184868,-4.265065817
-81.23183888,-4.265105231
-81.23183887,-4.265085526
-81.23182907,-4.26512494
-81.23182907,-4.265105234
-81.23182413,-4.248603581
-81.23182413,-4.248593728
-81.23181926,-4.265144648
-81.23181926,-4.265124943
-81.23181431,-4.248593731
-81.23181431,-4.248583879
-81.23180946,-4.265164357
-81.23180945,-4.265144651
-81.23179965,-4.265184065
-81.23179964,-4.26516436
-81.23179468,-4.248583884
-81.23178984,-4.265203774
-81.23178983,-4.265184068
-81.23178665,-4.248583887
-81.23178003,-4.265223483
-81.23178002,-4.265203777
-81.23177684,-4.248603595
-81.23177684,-4.24858389
-81.23177022,-4.265243191
-81.23177022,-4.265223486
-81.23176704,-4.248623304
-81.23176703,-4.248603598
-81.23176041,-4.265253047
-81.23176041,-4.265243194
-81.23175723,-4.248643013
-81.23175722,-4.248623307
-81.23175238,-4.265253049
-81.23175238,-4.265243197
-81.23174742,-4.248662721
-81.23174741,-4.248643016
-81.23174256,-4.265243199
-81.23174256,-4.265233347
-81.23173761,-4.24868243
-81.2317376,-4.248662724
-81.23173275,-4.26523335
-81.23173274,-4.265223497
-81.2317278,-4.248702138
-81.2317278,-4.248682433
-81.23172293,-4.2652235
-81.23172292,-4.265203794
-81.23171799,-4.248721847
-81.23171799,-4.248702141
-81.23171311,-4.265203797
-81.23171311,-4.265193944
-81.23170818,-4.248731703
-81.23170818,-4.24872185
-81.23170329,-4.265193947
-81.23170329,-4.265184095
-81.23169837,-4.248741558
-81.23169837,-4.248731706
-81.23169347,-4.265184097
-81.23169347,-4.265174245
-81.23168856,-4.248751414
-81.23168856,-4.248741561
-81.23167875,-4.24876127
-81.23167875,-4.248751417
-81.23166894,-4.248771126
-81.23166893,-4.248761273
-81.23165913,-4.248780981
-81.23165912,-4.248771129
-81.23164932,-4.248790837
-81.23164931,-4.248780984
-81.23154447,-4.265184142
-81.23154447,-4.26517429
-81.23152976,-4.248790873
-81.23152976,-4.24878102
-81.23151994,-4.248781023
-81.23151994,-4.24877117
-81.23151503,-4.265194004
-81.23151503,-4.265184151
-81.23150031,-4.248771176
-81.23150031,-4.248761324
-81.23149049,-4.248761326
-81.23149049,-4.248751474
-81.23148068,-4.248751477
-81.23148067,-4.248741624
-81.23147578,-4.265203869
-81.23147577,-4.265194016
-81.23147086,-4.248741627
-81.23147086,-4.248731774
-81.23145123,-4.24873178
-81.23145123,-4.248721927
-81.23144141,-4.24872193
-81.23144141,-4.248712077
-81.23143159,-4.24871208
-81.23143159,-4.248702227
-81.23141196,-4.248702233
-81.23141196,-4.24869238
-81.23140708,-4.265213742
-81.23140708,-4.26520389
-81.23140215,-4.248692383
-81.23140214,-4.248682531
-81.23138252,-4.248682536
-81.23138251,-4.248672684
-81.2313727,-4.248672687
-81.23137269,-4.248662834
-81.23136288,-4.248662837
-81.23136288,-4.248652984
-81.23135801,-4.26522361
-81.23135801,-4.265213757
-81.23134325,-4.24865299
-81.23134325,-4.248643137
-81.23133839,-4.265233469
-81.23133838,-4.265223616
-81.23133343,-4.24864314
-81.23133343,-4.248633287
-81.23132857,-4.265243324
-81.23132857,-4.265233472
-81.23132362,-4.24863329
-81.23132361,-4.248623437
-81.23130398,-4.248623443
-81.23130398,-4.24861359
-81.23129913,-4.265253186
-81.23129913,-4.265243333
-81.23129417,-4.248613593
-81.23129416,-4.248603741
-81.23128932,-4.265263042
-81.23128932,-4.265253189
-81.23128435,-4.248603743
-81.23128435,-4.248593891
-81.2312697,-4.265272901
-81.23126969,-4.265263048
-81.23126472,-4.248593897
-81.23126472,-4.248584044
-81.2312549,-4.248584047
-81.2312549,-4.248574194
-81.23125007,-4.265282759
-81.23125007,-4.265272906
-81.23124508,-4.248574197
-81.23124508,-4.248564344
-81.23123044,-4.265292618
-81.23123044,-4.265282765
-81.23122545,-4.24856435
-81.23122545,-4.248554497
-81.23121564,-4.2485545
-81.23121563,-4.248544647
-81.23121082,-4.265302477
-81.23121082,-4.265292624
-81.23120582,-4.24854465
-81.23120582,-4.248534797
-81.23119119,-4.265312335
-81.23119119,-4.265302483
-81.23118619,-4.248534803
-81.23118618,-4.248524951
-81.23117637,-4.248524953
-81.23117637,-4.248515101
-81.23116655,-4.248515104
-81.23116655,-4.248505251
-81.23116175,-4.265322197
-81.23116175,-4.265312344
-81.23114692,-4.248505257
-81.23114692,-4.248495404
-81.23114213,-4.265332056
-81.23114212,-4.265322203
-81.2311371,-4.248495407
-81.2311371,-4.248485554
-81.23113232,-4.265351764
-81.23113231,-4.265332059
-81.23111747,-4.24848556
-81.23111747,-4.248475707
-81.23111269,-4.265361623
-81.23111269,-4.26535177
-81.23110766,-4.24847571
-81.23110765,-4.248465857
-81.23109784,-4.24846586
-81.23109784,-4.248456007
-81.23108325,-4.265371485
-81.23108325,-4.265361632
-81.23107821,-4.248456013
-81.23107821,-4.24844616
-81.23106839,-4.248446163
-81.23106839,-4.248436311
-81.23106363,-4.265381343
-81.23106362,-4.265371491
-81.23105857,-4.248436314
-81.23105857,-4.248426461
-81.23104876,-4.248426464
-81.23104875,-4.248416611
-81.231044,-4.265391202
-81.231044,-4.265381349
-81.23103894,-4.248416614
-81.23103894,-4.248406761
-81.23102912,-4.248406764
-81.23102912,-4.248396911
-81.23102437,-4.265401061
-81.23102437,-4.265391208
-81.23100949,-4.248396917
-81.23100949,-4.248387064
-81.23099967,-4.248387067
-81.23099967,-4.248377214
-81.23099493,-4.265410923
-81.23099493,-4.26540107
-81.23098986,-4.248377217
-81.23098985,-4.248367364
-81.23097023,-4.24836737
-81.23097022,-4.248357518
-81.23096041,-4.248357521
-81.23096041,-4.248347668
-81.23095568,-4.265420787
-81.23095568,-4.265410934
-81.23094587,-4.265430643
-81.23094587,-4.26542079
-81.23094078,-4.248347674
-81.23094077,-4.248337821
-81.23093606,-4.265450351
-81.23093605,-4.265430646
-81.23093096,-4.248337824
-81.23093093,-4.248229443
-81.23092625,-4.265460207
-81.23092625,-4.265450354
-81.23091644,-4.265479916
-81.23091643,-4.26546021
-81.23090663,-4.265489772
-81.23090663,-4.265479919
-81.23089682,-4.265499627
-81.23089681,-4.265489774
-81.23088701,-4.265509483
-81.230887,-4.26549963
-81.23087898,-4.265509485
-81.23087897,-4.265499633
-81.23078372,-4.248229487
-81.23078371,-4.248219634
-81.23076923,-4.265509518
-81.23076923,-4.265499666
-81.23075427,-4.248219643
-81.23075427,-4.24820979
-81.23073979,-4.26551938
-81.23073979,-4.265509527
-81.23073464,-4.248209796
-81.23073464,-4.248199943
-81.23071035,-4.265529242
-81.23071035,-4.265519389
-81.23069538,-4.248199955
-81.23069537,-4.248180249
-81.23068091,-4.265539103
-81.23068091,-4.265529251
-81.23065147,-4.265548965
-81.23065147,-4.265539112
-81.23063185,-4.265558824
-81.23063184,-4.265548971
-81.23061865,-4.248190125
-81.23061865,-4.248180272
-81.23061222,-4.265568682
-81.23061222,-4.26555883
-81.23060241,-4.265578538
-81.23060241,-4.265568685
-81.23055334,-4.265588406
-81.23055334,-4.265578553
-81.2305239,-4.265598267
-81.2305239,-4.265588415
-81.23050427,-4.265608126
-81.23050427,-4.265598273
-81.23048928,-4.248190164
-81.23048928,-4.248180311
-81.23047483,-4.265617988
-81.23047483,-4.265608135
-81.23040614,-4.265627861
-81.23040613,-4.265618008
-81.2303767,-4.265637723
-81.23037669,-4.26562787
-81.23035188,-4.248180352
-81.23035187,-4.248170499
-81.23034726,-4.265647584
-81.23034725,-4.265637732
-81.23033225,-4.248170505
-81.23033224,-4.248160652
-81.23032763,-4.265657443
-81.23032763,-4.26564759
-81.230308,-4.265667302
-81.230308,-4.265657449
-81.23027856,-4.265677164
-81.23027856,-4.265667311
-81.23025894,-4.265687022
-81.23025893,-4.265677169
-81.2302295,-4.265696884
-81.23022949,-4.265687031
-81.23020987,-4.265706743
-81.23020987,-4.26569689
-81.23020466,-4.248160691
-81.23020466,-4.248150838
-81.23019025,-4.265716601
-81.23019024,-4.265706748
-81.23018222,-4.265716604
-81.23018221,-4.265706751
-81.2301724,-4.265706754
-81.23017239,-4.265687048
-81.23016258,-4.265687051
-81.23016257,-4.265657493
-81.23015559,-4.248150852
-81.23015558,-4.248141
-81.23015276,-4.265657496
-81.23015275,-4.265627937
-81.23014577,-4.248141003
-81.23002338,-4.265637829
-81.23002337,-4.265627976
-81.23001357,-4.265647685
-81.23001356,-4.265637832
-81.23000837,-4.248141044
-81.23000837,-4.248131191
-81.23000375,-4.26565754
-81.23000375,-4.265647688
-81.22999855,-4.248131194
-81.22999855,-4.248121341
-81.22999573,-4.265657543
-81.22999572,-4.265637837
-81.22998874,-4.248121344
-81.22998873,-4.248111491
-81.22998591,-4.26563784
-81.2299859,-4.265608282
-81.22997892,-4.248111494
-81.22997892,-4.248101641
-81.22997608,-4.265608285
-81.22997607,-4.265578726
-81.22996626,-4.265578729
-81.22996625,-4.265539318
-81.22995929,-4.248101647
-81.22995928,-4.248091794
-81.22994947,-4.248091797
-81.22994947,-4.248081944
-81.22993965,-4.248081947
-81.22993965,-4.248072094
-81.22992984,-4.248072097
-81.22992983,-4.248062245
-81.22992002,-4.248062247
-81.22992002,-4.248052395
-81.22990039,-4.248052401
-81.22990038,-4.248042548
-81.22989057,-4.248042551
-81.22989057,-4.248032698
-81.22988075,-4.248032701
-81.22988075,-4.248022848
-81.22987094,-4.248022851
-81.22987093,-4.248012998
-81.22986112,-4.248013001
-81.22986112,-4.248003148
-81.2298513,-4.248003151
-81.2298513,-4.247993298
-81.22984669,-4.265549207
-81.22984669,-4.265539354
-81.22984149,-4.247993301
-81.22984148,-4.247973596
-81.22983688,-4.265559062
-81.22983688,-4.26554921
-81.22983167,-4.247973599
-81.22983166,-4.247963746
-81.22982707,-4.265578771
-81.22982707,-4.265559065
-81.22982185,-4.247963749
-81.22982185,-4.247953896
-81.22981726,-4.265588627
-81.22981726,-4.265578774
-81.22981203,-4.247953899
-81.22981203,-4.247944046
-81.22980745,-4.26558863
-81.22980221,-4.247944049
-81.22980221,-4.247934196
-81.22979942,-4.265588632
-81.22979941,-4.265578779
-81.2297924,-4.247934199
-81.22979239,-4.247924346
-81.2297896,-4.265578782
-81.2297896,-4.265568929
-81.22978258,-4.247924349
-81.22978258,-4.247914496
-81.22977276,-4.247914499
-81.22977276,-4.247904647
-81.22976997,-4.265568935
-81.22976997,-4.265559082
-81.22976295,-4.247904649
-81.22976294,-4.247894797
-81.22976015,-4.265559085
-81.22976015,-4.265549232
-81.22975313,-4.2478948
-81.22975313,-4.247884947
-81.22975033,-4.265549235
-81.22975033,-4.265539383
-81.22974331,-4.24788495
-81.22974331,-4.247875097
-81.22974052,-4.265539386
-81.22974051,-4.265529533
-81.22973349,-4.2478751
-81.22973349,-4.247865247
-81.2297307,-4.265529536
-81.2297307,-4.265519683
-81.22972368,-4.24786525
-81.22972367,-4.247855397
-81.22972088,-4.265519686
-81.22972088,-4.265509833
-81.22971386,-4.2478554
-81.22971386,-4.247845547
-81.22971106,-4.265509836
-81.22971106,-4.265499983
-81.22970404,-4.24784555
-81.22970404,-4.247825845
-81.22970125,-4.265499986
-81.22970124,-4.265490133
-81.22969422,-4.247825847
-81.22969422,-4.247815995
-81.22969143,-4.265490136
-81.22969143,-4.265480283
-81.22968441,-4.247815998
-81.2296844,-4.247806145
-81.22968161,-4.265480286
-81.22968161,-4.265460581
-81.22967459,-4.247806148
-81.22967459,-4.247796295
-81.22967179,-4.265460584
-81.22967179,-4.265450731
-81.22966477,-4.247796298
-81.22966473,-4.247668211
-81.22966197,-4.265450734
-81.22966197,-4.265440881
-81.22965492,-4.247668214
-81.22965492,-4.247658361
-81.22965216,-4.265440884
-81.22965215,-4.265421178
-81.22964234,-4.265421181
-81.22964233,-4.265411329
-81.22963252,-4.265411331
-81.22963251,-4.265391626
-81.22962547,-4.24765837
-81.22962547,-4.247648517
-81.2296227,-4.265391629
-81.2296227,-4.265381776
-81.22961288,-4.265381779
-81.22961287,-4.265352221
-81.22960306,-4.265352223
-81.22960306,-4.265342371
-81.22959324,-4.265342374
-81.22959324,-4.265332521
-81.22958621,-4.247648529
-81.22958621,-4.247638676
-81.22958342,-4.265332524
-81.22958342,-4.265322671
-81.22957361,-4.265322674
-81.2295736,-4.265312821
-81.22956379,-4.265312824
-81.22956378,-4.265293118
-81.22955677,-4.247638685
-81.22955677,-4.247628832
-81.22955397,-4.265293121
-81.22955397,-4.265283269
-81.22954415,-4.265283271
-81.22954415,-4.265263566
-81.22953433,-4.265263569
-81.22953433,-4.265253716
-81.22952732,-4.247628841
-81.22952732,-4.247618988
-81.22952451,-4.265253719
-81.22952451,-4.265234013
-81.22951469,-4.265234016
-81.22951469,-4.265224163
-81.22950769,-4.247618994
-81.22950769,-4.247609141
-81.22950488,-4.265224166
