X,Y
474226.9938,9529387.071
474226.9938,9529392.517
474226.9939,9529725.784
474226.9939,9529726.874
474226.9939,9529743.408
474226.9939,9529748.854
474228.083,9529384.002
474228.083,9529385.091
474228.083,9529392.517
474228.083,9529403.408
474228.083,9529699.844
474228.083,9529700.933
474228.083,9529739.052
474228.083,9529743.408
474228.0833,9530619.944
474229.1721,9529382.913
474229.1721,9529384.002
474229.1721,9529403.408
474229.1721,9529407.764
474229.1721,9529434.101
474229.1721,9529435.19
474229.1721,9529698.755
474229.1721,9529699.844
474229.1721,9529726.874
474229.1721,9529739.052
474230.2612,9529381.824
474230.2612,9529382.913
474230.2612,9529407.764
474230.2612,9529413.21
474230.2612,9529428.012
474230.2612,9529434.101
474230.2612,9529686.576
474230.2613,9529698.755
474231.3503,9529379.645
474231.3503,9529381.824
474232.4394,9529378.556
474232.4394,9529379.645
474232.4397,9530619.944
474232.4397,9530621.033
474233.5285,9529377.467
474233.5285,9529378.556
474234.6176,9529375.289
474234.6176,9529377.467
474234.4198,9530621.033
474235.7067,9529374.2
474235.7067,9529375.289
474235.5089,9530619.944
474235.5089,9530621.033
474236.7958,9529372.022
474236.7958,9529374.2
474236.598,9530618.855
474236.598,9530619.944
474237.8849,9529369.843
474237.8849,9529372.022
474237.6871,9530617.766
474237.6871,9530618.855
474238.9741,9529367.665
474238.9741,9529369.843
474238.7763,9530615.588
474238.7763,9530617.766
474240.0632,9529366.576
474240.0632,9529367.665
474239.8654,9530614.499
474239.8654,9530615.588
474241.1523,9529364.398
474241.1523,9529366.576
474240.9545,9530613.41
474240.9545,9530614.499
474242.2414,9529363.309
474242.2414,9529364.398
474242.0436,9530612.32
474242.0436,9530613.41
474243.3305,9529362.22
474243.3305,9529363.309
474243.1327,9530610.142
474243.1327,9530612.32
474244.4196,9529360.041
474244.4196,9529362.22
474244.2218,9530609.053
474244.2218,9530610.142
474245.3109,9530607.964
474245.3109,9530609.053
474246.4,9530606.875
474246.4,9530607.964
474247.6869,9529358.952
474247.6869,9529360.041
474247.4891,9530604.697
474247.4891,9530606.875
474248.776,9529357.863
474248.776,9529358.952
474248.5782,9530603.608
474248.5782,9530604.697
474249.8652,9529356.774
474249.8652,9529357.863
474252.0434,9529354.596
474252.0434,9529356.774
474253.1325,9529353.507
474253.1325,9529354.596
474254.2216,9529349.15
474254.2216,9529353.507
474255.3107,9529348.061
474255.3107,9529349.15
474256.3998,9529345.883
474256.3998,9529348.061
474257.4889,9529344.794
474257.4889,9529345.883
474258.578,9529342.616
474258.578,9529344.794
474259.6671,9529340.437
474259.6671,9529342.616
474260.7563,9529339.348
474260.7563,9529340.437
474261.8454,9529337.17
474261.8454,9529339.348
474261.8457,9530603.608
474261.8457,9530604.697
474262.9345,9529334.992
474262.9345,9529337.17
474262.9348,9530604.697
474262.9348,9530605.786
474264.0236,9529332.814
474264.0236,9529334.992
474264.0239,9530605.786
474264.0239,9530607.964
474265.1127,9529331.725
474265.1127,9529332.814
474265.113,9530607.964
474265.113,9530609.053
474266.2018,9529330.635
474266.2018,9529331.725
474266.2021,9530609.053
474266.2021,9530610.142
474267.2909,9529329.546
474267.2909,9529330.635
474267.2912,9530610.142
474267.2912,9530611.231
474268.38,9529328.457
474268.38,9529329.546
474268.3803,9530611.231
474268.3803,9530612.32
474269.4691,9529326.279
474269.4691,9529328.457
474269.4694,9530612.32
474269.4694,9530613.41
474270.5582,9529325.19
474270.5582,9529326.279
474270.5586,9530613.41
474270.5586,9530614.499
474271.6474,9529323.012
474271.6474,9529325.19
474271.6477,9530614.499
474271.6477,9530616.677
474272.7365,9529317.566
474272.7365,9529323.012
474272.7368,9530616.677
474272.7368,9530617.766
474273.8256,9529316.477
474273.8256,9529317.566
474273.8259,9530617.766
474273.8259,9530618.855
474274.9147,9529314.299
474274.9147,9529316.477
474274.915,9530618.855
474274.915,9530619.944
474276.0038,9529313.21
474276.0038,9529314.299
474276.0041,9530619.944
474276.0041,9530621.033
474277.0929,9529311.031
474277.0929,9529313.21
474277.0932,9530621.033
474277.0932,9530623.212
474278.182,9529309.942
474278.182,9529311.031
474278.1823,9530623.212
474278.1823,9530624.301
474279.2711,9529307.764
474279.2711,9529309.942
474279.2714,9530624.301
474279.2714,9530625.39
474280.3602,9529305.586
474280.3602,9529307.764
474280.3606,9530625.39
474280.3606,9530626.479
474281.4493,9529304.497
474281.4493,9529305.586
474281.4497,9530626.479
474281.4497,9530627.568
474282.5385,9529302.319
474282.5385,9529304.497
474282.5388,9530627.568
474282.5388,9530629.746
474283.6279,9530629.746
474283.6279,9530630.835
474284.7167,9529301.229
474284.7167,9529302.319
474284.717,9530630.835
474284.717,9530631.924
474285.8058,9529300.14
474285.8058,9529301.229
474285.8061,9530631.924
474285.8061,9530633.014
474286.8949,9529297.962
474286.8949,9529300.14
474286.8952,9530633.014
474286.8952,9530634.103
474287.984,9529295.784
474287.984,9529297.962
474287.9843,9530634.103
474287.9843,9530635.192
474289.0731,9529293.606
474289.0731,9529295.784
474289.0734,9530635.192
474289.0734,9530636.281
474290.1622,9529292.517
474290.1622,9529293.606
474290.1625,9530636.281
474290.1626,9530638.459
474291.2513,9529290.338
474291.2513,9529292.517
474291.2517,9530638.459
474291.2517,9530639.548
474292.3404,9529289.249
474292.3404,9529290.338
474292.3408,9530639.548
474292.3408,9530640.637
474293.4296,9529287.071
474293.4296,9529289.249
474293.4299,9530640.637
474293.4299,9530642.815
474294.5187,9529284.893
474294.5187,9529287.071
474294.519,9530642.815
474294.519,9530643.905
474295.6078,9529281.625
474295.6078,9529284.893
474295.6081,9530643.905
474295.6081,9530644.994
474296.6969,9529280.536
474296.6969,9529281.625
474296.6972,9530644.994
474296.6972,9530646.083
474297.786,9529279.447
474297.786,9529280.536
474297.7863,9530646.083
474297.7863,9530647.172
474298.8751,9529277.269
474298.8751,9529279.447
474298.8754,9530647.172
474298.8754,9530648.261
474299.9642,9529276.18
474299.9642,9529277.269
474299.9645,9530648.261
474299.9645,9530649.35
474301.0533,9529275.091
474301.0533,9529276.18
474301.0537,9530649.35
474301.0537,9530653.707
474302.1424,9529275.091
474302.1428,9530653.707
474302.1428,9530654.796
474304.321,9530654.796
474304.321,9530655.885
474305.4101,9530655.885
474305.4101,9530656.974
474306.4988,9529081.229
474306.4988,9529082.12
474307.5879,9529080.14
474307.5879,9529081.229
474307.5879,9529082.12
474307.5879,9529083.209
474307.588,9529266.378
474307.588,9529275.091
474307.5883,9530656.974
474307.5883,9530658.063
474308.6771,9529079.051
474308.6771,9529080.14
474308.6771,9529083.209
474308.6771,9529084.298
474308.6771,9529265.289
474308.6771,9529266.378
474308.6774,9530658.063
474308.6774,9530659.152
474309.7662,9529084.298
474309.7662,9529085.387
474309.7662,9529263.111
474309.7662,9529265.289
474310.8553,9529077.962
474310.8553,9529079.051
474310.8553,9529085.387
474310.8553,9529086.477
474310.8553,9529262.021
474310.8553,9529263.111
474310.8557,9530659.152
474310.8557,9530660.241
474311.9444,9529259.843
474311.9444,9529262.021
474311.9448,9530660.241
474311.9448,9530661.33
474313.0335,9529076.873
474313.0335,9529077.962
474313.0335,9529086.477
474313.0335,9529087.566
474313.0335,9529257.665
474313.0335,9529259.843
474314.1226,9529087.566
474314.1226,9529088.655
474314.1226,9529252.219
474314.1226,9529257.665
474314.123,9530661.33
474314.123,9530662.419
474315.2117,9529075.784
474315.2117,9529076.873
474315.2118,9529251.13
474315.2118,9529252.219
474315.2121,9530662.419
474315.2121,9530663.509
474316.3008,9529088.655
474316.3008,9529089.744
474316.3009,9529250.041
474316.3009,9529251.13
474317.39,9529247.863
474317.39,9529250.041
474317.3903,9530663.509
474317.3903,9530664.598
474318.479,9529074.694
474318.479,9529075.784
474318.479,9529089.744
474318.479,9529090.833
474318.4791,9529246.774
474318.4791,9529247.863
474318.4794,9530664.598
474318.4794,9530667.865
474319.5682,9529184.695
474319.5682,9529185.586
474319.5682,9529186.675
474319.5682,9529244.596
474319.5682,9529246.774
474319.5685,9530667.865
474319.5685,9530668.954
474320.6573,9529090.833
474320.6573,9529091.922
474320.6573,9529116.081
474320.6573,9529116.972
474320.6573,9529183.606
474320.6573,9529184.695
474320.6573,9529243.507
474320.6573,9529244.596
474321.7464,9529073.605
474321.7464,9529074.694
474321.7464,9529113.902
474321.7464,9529116.081
474321.7464,9529116.972
474321.7464,9529118.061
474321.7464,9529182.516
474321.7464,9529183.606
474321.7464,9529241.328
474321.7464,9529243.507
474321.7468,9530668.954
474321.7468,9530670.043
474322.8355,9529091.922
474322.8355,9529093.011
474322.8355,9529110.635
474322.8355,9529113.902
474322.8355,9529118.061
474322.8355,9529119.15
474322.8355,9529186.675
474322.8355,9529187.764
474322.8355,9529239.15
474322.8355,9529241.328
474323.9246,9529093.011
474323.9246,9529110.635
474323.9246,9529181.427
474323.9246,9529182.516
474323.9246,9529238.061
474323.9246,9529239.15
474323.925,9530670.043
474323.925,9530671.132
474325.0137,9529072.516
474325.0137,9529073.605
474325.0137,9529119.15
474325.0137,9529120.239
474325.0137,9529180.338
474325.0137,9529181.427
474325.0137,9529187.764
474325.0137,9529188.853
474326.1028,9529071.427
474326.1028,9529072.516
474326.1028,9529120.239
474326.1028,9529121.328
474326.1028,9529179.249
474326.1028,9529180.338
474326.1029,9529233.705
474326.1029,9529238.061
474327.1919,9529121.328
474327.1919,9529122.417
474327.192,9529178.16
474327.192,9529179.249
474327.192,9529222.813
474327.192,9529233.705
474327.1923,9530671.132
474327.1923,9530672.221
474328.281,9529070.338
474328.281,9529071.427
474328.2811,9529122.417
474328.2811,9529123.506
474328.2811,9529177.071
474328.2811,9529178.16
474328.2811,9529188.853
474328.2811,9529189.942
474328.2811,9529221.724
474328.2811,9529222.813
474329.3701,9529069.249
474329.3701,9529070.338
474329.3702,9529123.506
474329.3702,9529125.685
474329.3702,9529175.982
474329.3702,9529177.071
474329.3702,9529220.635
474329.3702,9529221.724
474329.3705,9530672.221
474329.3705,9530673.311
474330.4593,9529068.16
474330.4593,9529069.249
474330.4593,9529125.685
474330.4593,9529126.774
474330.4593,9529174.893
474330.4593,9529175.982
474330.4593,9529189.942
474330.4593,9529191.031
474330.4593,9529219.546
474330.4593,9529220.635
474330.4596,9530673.311
474330.4596,9530674.4
474331.5484,9529067.071
474331.5484,9529068.16
474331.5484,9529126.774
474331.5484,9529127.863
474331.5484,9529218.457
474331.5484,9529219.546
474332.6375,9529065.982
474332.6375,9529067.071
474332.6375,9529127.863
474332.6375,9529128.952
474332.6375,9529173.804
474332.6375,9529174.893
474332.6375,9529191.031
474332.6375,9529192.12
474332.6375,9529217.368
474332.6375,9529218.457
474332.6379,9530674.4
474332.6379,9530675.489
474333.7266,9529061.625
474333.7266,9529065.982
474333.7266,9529128.952
474333.7266,9529130.041
474333.7266,9529172.714
474333.7266,9529173.804
474333.7266,9529216.279
474333.7266,9529217.368
474333.727,9530675.489
474333.727,9530676.578
474334.8157,9529056.18
474334.8157,9529061.625
474334.8157,9529130.041
474334.8157,9529131.13
474334.8157,9529215.19
474334.8157,9529216.279
474334.8161,9530676.578
474334.8161,9530677.667
474335.9048,9529052.912
474335.9048,9529056.18
474335.9048,9529131.13
474335.9048,9529132.219
474335.9048,9529171.625
474335.9048,9529172.714
474335.9048,9529192.12
474335.9048,9529193.209
474335.9048,9529214.101
474335.9048,9529215.19
474336.9939,9529040.932
474336.9939,9529052.912
474336.9939,9529132.219
474336.9939,9529133.308
474336.994,9529211.922
474336.994,9529214.101
474336.9943,9530677.667
474336.9943,9530678.756
474338.083,9529038.754
474338.083,9529040.932
474338.083,9529133.308
474338.083,9529134.397
474338.0831,9529170.536
474338.0831,9529171.625
474338.0831,9529210.833
474338.0831,9529211.922
474338.0834,9530678.756
474338.0834,9530679.845
474339.1721,9529037.665
474339.1721,9529038.754
474339.1722,9529134.397
474339.1722,9529135.487
474339.1722,9529169.447
474339.1722,9529170.536
474339.1722,9529193.209
474339.1722,9529194.299
474339.1722,9529209.744
474339.1722,9529210.833
474340.2612,9529036.576
474340.2612,9529037.665
474340.2613,9529135.487
474340.2613,9529136.576
474340.2613,9529208.655
474340.2613,9529209.744
474340.2616,9530679.845
474340.2616,9530680.934
474341.3504,9529136.576
474341.3504,9529137.665
474341.3504,9529168.358
474341.3504,9529169.447
474341.3504,9529207.566
474341.3504,9529208.655
474342.4395,9529035.486
474342.4395,9529036.576
474342.4395,9529137.665
474342.4395,9529138.754
474342.4395,9529167.269
474342.4395,9529168.358
474342.4395,9529206.477
474342.4395,9529207.566
474342.4399,9530680.934
474342.4399,9530682.023
474343.5286,9529034.397
474343.5286,9529035.486
474343.5286,9529138.754
474343.5286,9529139.843
474343.5286,9529166.18
474343.5286,9529167.269
474344.6177,9529033.308
474344.6177,9529034.397
474344.6177,9529139.843
474344.6177,9529140.932
474344.6177,9529165.091
474344.6177,9529166.18
474344.6177,9529194.299
474344.6177,9529200.388
474344.6177,9529206.477
