X,Y
-81.23136949,-4.259483133
-81.23136949,-4.25947328
-81.23136934,-4.258970788
-81.23136933,-4.258960935
-81.23136547,-4.246016161
-81.23136547,-4.246006309
-81.23135997,-4.260468415
-81.23135997,-4.260458562
-81.23135984,-4.260046537
-81.23135984,-4.260036684
-81.23135968,-4.259492989
-81.23135967,-4.259483136
-81.23135966,-4.259425811
-81.23135965,-4.259415959
-81.23135016,-4.260478271
-81.23135016,-4.260468418
-81.23135003,-4.260036687
-81.23135002,-4.260026834
-81.23134987,-4.259502845
-81.23134986,-4.259492992
-81.23134972,-4.259010205
-81.23134971,-4.258970794
-81.23134021,-4.260026837
-81.23134021,-4.260016985
-81.23134006,-4.2595127
-81.23134005,-4.259502847
-81.23133993,-4.259108736
-81.23133991,-4.259010208
-81.23133602,-4.246006317
-81.23133602,-4.245996465
-81.23133053,-4.260488129
-81.23133053,-4.260478276
-81.23133039,-4.260016988
-81.23133039,-4.260007135
-81.23133024,-4.259522556
-81.23133024,-4.259512703
-81.23133021,-4.259415967
-81.23133021,-4.259406115
-81.23133012,-4.259118592
-81.23133012,-4.259108739
-81.23132072,-4.260497985
-81.23132072,-4.260488132
-81.23132058,-4.260007138
-81.23132057,-4.259987432
-81.23132043,-4.259532412
-81.23132043,-4.259522559
-81.23132031,-4.259128447
-81.23132031,-4.259118595
-81.23131639,-4.24599647
-81.23131639,-4.245986618
-81.23131091,-4.260507841
-81.23131091,-4.260497988
-81.23131076,-4.259987435
-81.23131075,-4.259977582
-81.23131062,-4.259542267
-81.23131062,-4.259532415
-81.23131058,-4.259406121
-81.23131058,-4.259396268
-81.2313105,-4.259138303
-81.2313105,-4.25912845
-81.23130658,-4.245986621
-81.23130657,-4.245976768
-81.2313011,-4.260517696
-81.2313011,-4.260507844
-81.23130094,-4.259977585
-81.23130094,-4.259967732
-81.23130069,-4.259148159
-81.23130069,-4.259138306
-81.23129129,-4.260527552
-81.23129129,-4.260517699
-81.23129112,-4.259967735
-81.23129112,-4.259957883
-81.231291,-4.259552126
-81.23129099,-4.259542273
-81.23129095,-4.259396274
-81.23129095,-4.259386421
-81.23129088,-4.259158015
-81.23129088,-4.259148162
-81.23128695,-4.245976774
-81.23128694,-4.245966921
-81.23128149,-4.260566966
-81.23128147,-4.260527555
-81.2312813,-4.259957886
-81.2312813,-4.259948033
-81.23128119,-4.259561982
-81.23128118,-4.259552129
-81.23128107,-4.25916787
-81.23128107,-4.259158018
-81.23127713,-4.245966924
-81.23127713,-4.245957071
-81.23127169,-4.260616233
-81.23127167,-4.260566969
-81.23127149,-4.259948036
-81.23127148,-4.259938183
-81.23127126,-4.259177726
-81.23127125,-4.259167873
-81.23126731,-4.245957074
-81.23126731,-4.245947221
-81.23126188,-4.260645795
-81.23126187,-4.260616236
-81.23126167,-4.259938186
-81.23126167,-4.259928333
-81.23126156,-4.259571841
-81.23126156,-4.259561988
-81.23126151,-4.25938643
-81.2312615,-4.259376577
-81.23126145,-4.259187582
-81.23126144,-4.259177729
-81.2312521,-4.260754178
-81.23125207,-4.260645798
-81.23125185,-4.259928336
-81.23125185,-4.259918483
-81.23125164,-4.25920729
-81.23125163,-4.259187585
-81.23124768,-4.245947227
-81.23124768,-4.245937374
-81.23124229,-4.260773887
-81.23124229,-4.260754181
-81.23124204,-4.259918486
-81.23124203,-4.259908634
-81.23124194,-4.259581699
-81.23124193,-4.259571847
-81.23124183,-4.259217146
-81.23124182,-4.259207293
-81.23123786,-4.245937377
-81.23123786,-4.245927525
-81.23123248,-4.260783742
-81.23123248,-4.26077389
-81.23123222,-4.259908636
-81.23123222,-4.259898784
-81.23123212,-4.259591555
-81.23123212,-4.259581702
-81.23123206,-4.259376586
-81.23123206,-4.259366733
-81.23123202,-4.259227002
-81.23123201,-4.259217149
-81.23122267,-4.260793598
-81.23122267,-4.260783745
-81.2312224,-4.259898787
-81.2312224,-4.259888934
-81.2312222,-4.259236858
-81.2312222,-4.259227005
-81.23121823,-4.24592753
-81.23121823,-4.245917678
-81.23121259,-4.259888937
-81.23121258,-4.259879084
-81.2312125,-4.259601414
-81.2312125,-4.259591561
-81.23121239,-4.259246713
-81.23121239,-4.259236861
-81.23120304,-4.260803457
-81.23120304,-4.260793604
-81.23120277,-4.259879087
-81.23120277,-4.259869234
-81.23120269,-4.25961127
-81.23120269,-4.259601417
-81.23120258,-4.259256569
-81.23120258,-4.259246716
-81.2311986,-4.245917683
-81.2311986,-4.245907831
-81.23119323,-4.260813313
-81.23119323,-4.26080346
-81.23119295,-4.259869237
-81.23119295,-4.259859384
-81.23119288,-4.259621125
-81.23119287,-4.259611272
-81.23118342,-4.260823168
-81.23118342,-4.260813316
-81.23118313,-4.259859387
-81.23118313,-4.259849535
-81.23118307,-4.259630981
-81.23118306,-4.259621128
-81.23118299,-4.259366748
-81.23118297,-4.259311661
-81.23118295,-4.259256575
-81.23117332,-4.259849537
-81.23117331,-4.259839685
-81.23117326,-4.259640837
-81.23117325,-4.259630984
-81.23116916,-4.24590784
-81.23116916,-4.245897987
-81.2311638,-4.260833027
-81.23116379,-4.260823174
-81.2311635,-4.259839688
-81.2311635,-4.259829835
-81.23116344,-4.259650693
-81.23116344,-4.25964084
-81.23115363,-4.259660548
-81.23115363,-4.259650695
-81.23114953,-4.245897993
-81.23114953,-4.24588814
-81.23114387,-4.259829841
-81.23114387,-4.259819988
-81.23114382,-4.259670404
-81.23114382,-4.259660551
-81.23113405,-4.259819991
-81.23113405,-4.259810138
-81.23113401,-4.25968026
-81.23113401,-4.259670407
-81.23112424,-4.259810141
-81.23112423,-4.259800288
-81.2311242,-4.259690115
-81.2311242,-4.259680263
-81.23112008,-4.245888149
-81.23112008,-4.245878296
-81.23111442,-4.259800291
-81.23111439,-4.259690118
-81.23110045,-4.245878302
-81.23110045,-4.245868449
-81.23107101,-4.245868458
-81.23107101,-4.245858605
-81.23104156,-4.245858614
-81.23104156,-4.245848761
-81.23102193,-4.245848767
-81.23102193,-4.245838914
-81.23101659,-4.260842924
-81.23101659,-4.260833071
-81.23100678,-4.26085278
-81.23100678,-4.260842927
-81.23099697,-4.260862636
-81.23099696,-4.260852783
-81.23099249,-4.245838923
-81.23099249,-4.24582907
-81.23098716,-4.260882344
-81.23098715,-4.260862639
-81.23097735,-4.260902053
-81.23097735,-4.260882347
-81.23096754,-4.260921761
-81.23096754,-4.260902056
-81.23096304,-4.245829079
-81.23096304,-4.245819226
-81.23095773,-4.260931617
-81.23095773,-4.260921764
-81.23094792,-4.260941473
-81.23094792,-4.26093162
-81.23094341,-4.245819232
-81.23094341,-4.245809379
-81.23093812,-4.260971034
-81.23093811,-4.260941476
-81.23092831,-4.260990743
-81.2309283,-4.260971037
-81.2309185,-4.261010451
-81.23091849,-4.260990746
-81.23091397,-4.245809388
-81.23091397,-4.245799535
-81.23090869,-4.261020307
-81.23090869,-4.261010454
-81.23089888,-4.261030163
-81.23089887,-4.26102031
-81.23088907,-4.261040018
-81.23088906,-4.261030166
-81.23088453,-4.245799544
-81.23088452,-4.245789691
-81.23087925,-4.261049874
-81.23087925,-4.261040021
-81.23086944,-4.26105973
-81.23086944,-4.261049877
-81.23086489,-4.245789697
-81.23086489,-4.245779844
-81.23085963,-4.261069586
-81.23085963,-4.261059733
-81.23084001,-4.261079444
-81.23084,-4.261069591
-81.23083545,-4.245779853
-81.23083545,-4.245770001
-81.23080601,-4.245770009
-81.230806,-4.245760157
-81.23080075,-4.261089309
-81.23080075,-4.261079456
-81.23077656,-4.245760165
-81.23077656,-4.245750313
-81.23074712,-4.245750321
-81.23074711,-4.245740469
-81.23072749,-4.245740475
-81.23072748,-4.245730622
-81.23072224,-4.261099185
-81.23072224,-4.261089332
-81.23070262,-4.261109044
-81.23070262,-4.261099191
-81.23068823,-4.245730633
-81.23068822,-4.245720781
-81.23068299,-4.261118903
-81.23068299,-4.26110905
-81.23067318,-4.261128758
-81.23067318,-4.261118906
-81.2306686,-4.245720787
-81.23066859,-4.245710934
-81.23066337,-4.261138614
-81.23066337,-4.261128761
-81.23065356,-4.26114847
-81.23065356,-4.261138617
-81.23064375,-4.261158326
-81.23064375,-4.261148473
-81.23063915,-4.245710943
-81.23063915,-4.24570109
-81.23063394,-4.261168181
-81.23063394,-4.261158329
-81.23062413,-4.261178037
-81.23062413,-4.261168184
-81.23060971,-4.245701099
-81.23060971,-4.245691246
-81.2306045,-4.261187896
-81.2306045,-4.261178043
-81.23058026,-4.245691255
-81.23058026,-4.245681402
-81.23057506,-4.261197757
-81.23057506,-4.261187905
-81.23056525,-4.261207613
-81.23056525,-4.26119776
-81.23056063,-4.245681408
-81.23056063,-4.245671555
-81.23054563,-4.261217472
-81.23054562,-4.261207619
-81.23053119,-4.245671564
-81.23053119,-4.245661711
-81.230526,-4.26122733
-81.230526,-4.261217478
-81.23051619,-4.261237186
-81.23051619,-4.261227333
-81.23051156,-4.245661717
-81.23051156,-4.245651864
-81.23049657,-4.261247045
-81.23049656,-4.261237192
-81.23048211,-4.245651873
-81.23048211,-4.24564202
-81.23047694,-4.261266756
-81.23047694,-4.261247051
-81.23046713,-4.261276612
-81.23046713,-4.261266759
-81.23046248,-4.245642026
-81.23046248,-4.245632173
-81.23043304,-4.245632182
-81.23043304,-4.245622329
-81.23040359,-4.245622338
-81.23040359,-4.245612485
-81.23038396,-4.245612491
-81.23038396,-4.245602638
-81.23036433,-4.245602644
-81.23036433,-4.245592791
-81.23034937,-4.2612865
-81.23034936,-4.261276647
-81.2303447,-4.245592797
-81.2303447,-4.245582944
-81.23032974,-4.261296359
-81.23032974,-4.261286506
-81.23032507,-4.24558295
-81.23032507,-4.245573097
-81.23031013,-4.261355482
-81.23031013,-4.261351451
-81.23031013,-4.261335776
-81.23031011,-4.261296365
-81.23030544,-4.245573103
-81.23030544,-4.245563251
-81.23030032,-4.26137519
-81.23030032,-4.261355485
-81.23029051,-4.261385046
-81.23029051,-4.261375193
-81.23028581,-4.245563256
-81.23028581,-4.245553404
-81.2302807,-4.261394902
-81.2302807,-4.261385049
-81.23027089,-4.261404757
-81.23027089,-4.261394905
-81.23026618,-4.245553409
-81.23026618,-4.245543557
-81.23026108,-4.261414613
-81.23026108,-4.26140476
-81.23025127,-4.261434322
-81.23025126,-4.261414616
-81.23024655,-4.245543563
-81.23024655,-4.24553371
-81.23024147,-4.261463883
-81.23024146,-4.261434324
-81.23023166,-4.261493444
-81.23023165,-4.261463886
-81.23022692,-4.245533716
-81.23022692,-4.245523863
-81.23022185,-4.2615033
-81.23022185,-4.261493447
-81.23021204,-4.261523008
-81.23021204,-4.261503303
-81.23020729,-4.245523869
-81.23020729,-4.245514016
-81.23020223,-4.261542717
-81.23020223,-4.261523011
-81.23019242,-4.261552573
-81.23019242,-4.26154272
-81.23018766,-4.245514022
-81.23018765,-4.245504169
-81.23018261,-4.261562428
-81.23018261,-4.261552576
-81.2301728,-4.261582137
-81.2301728,-4.261562431
-81.23016803,-4.245504175
-81.23016802,-4.245494322
-81.23016299,-4.261601845
-81.23016299,-4.26158214
-81.23015319,-4.261621554
-81.23015318,-4.261601848
-81.2301484,-4.245494328
-81.23014839,-4.245484475
-81.23014338,-4.261641262
-81.23014337,-4.261621557
-81.23013357,-4.261660971
-81.23013356,-4.261641265
-81.23012877,-4.245484481
-81.23012876,-4.245474628
-81.23012376,-4.261670827
-81.23012376,-4.261660974
-81.23011395,-4.261680682
-81.23011394,-4.26167083
-81.23010913,-4.245474634
-81.23010913,-4.245464781
-81.23010414,-4.261690538
-81.23010413,-4.261680685
-81.23009433,-4.261710247
-81.23009432,-4.261690541
-81.23008452,-4.261720102
-81.23008451,-4.26171025
-81.23007969,-4.24546479
-81.23007969,-4.245454937
-81.23007471,-4.261729958
-81.2300747,-4.261720105
-81.23006668,-4.261729961
-81.23006667,-4.261720108
-81.23006006,-4.245454943
-81.23006006,-4.24544509
-81.23005686,-4.261720111
-81.23005685,-4.261700405
-81.23004704,-4.261700408
-81.23004704,-4.261690555
-81.23004043,-4.245445096
-81.23004043,-4.245435243
-81.23003722,-4.261690558
-81.23003722,-4.261680705
-81.23002741,-4.261680708
-81.2300274,-4.261670856
-81.2300208,-4.245435249
-81.2300208,-4.245425396
-81.23001759,-4.261670859
-81.23001758,-4.261651153
-81.23000117,-4.245425402
-81.23000117,-4.24541555
-81.22998154,-4.245415555
-81.22998153,-4.245405703
-81.22996191,-4.245405708
-81.2299619,-4.245395856
-81.22994228,-4.245395862
-81.22994227,-4.245386009
-81.22992265,-4.245386015
-81.22992264,-4.245376162
-81.22991283,-4.245376165
-81.22991283,-4.245366312
-81.22990785,-4.261661039
-81.22990784,-4.261651186
-81.22989804,-4.261670894
-81.22989803,-4.261661042
-81.2298932,-4.245366318
-81.2298932,-4.245356465
-81.22988338,-4.245356468
-81.22988338,-4.245346615
-81.22987841,-4.261680753
-81.22987841,-4.2616709
-81.22986057,-4.261680758
-81.22986056,-4.261670906
-81.22985075,-4.261670909
-81.22985075,-4.261661056
-81.22984412,-4.245346627
-81.22984412,-4.245336774
-81.22984093,-4.261661059
-81.22984093,-4.261651206
-81.22983112,-4.261651209
-81.22983111,-4.261641356
-81.22982449,-4.24533678
-81.22982449,-4.245326927
-81.2298213,-4.261641359
-81.2298213,-4.261631506
-81.22981468,-4.24532693
-81.22981467,-4.245317077
-81.22981148,-4.261631509
-81.22981148,-4.261621656
-81.22980486,-4.24531708
-81.22980486,-4.245307227
-81.22980167,-4.261621659
-81.22980166,-4.261611807
-81.22979185,-4.261611809
-81.22979185,-4.261601957
-81.22978523,-4.245307233
-81.22978523,-4.24529738
-81.22978203,-4.26160196
-81.22978203,-4.261582254
-81.22977221,-4.261582257
-81.22977221,-4.261572404
-81.2297656,-4.245297386
-81.22976559,-4.245287534
-81.22974597,-4.245287539
-81.22974596,-4.245277687
-81.22974277,-4.261572413
-81.22974276,-4.26156256
-81.22973295,-4.261562563
-81.22973295,-4.26155271
-81.22972634,-4.245277692
-81.22972633,-4.24526784
-81.22972313,-4.261552713
-81.22972313,-4.261542861
-81.22970671,-4.245267846
-81.2297067,-4.245257993
-81.22968708,-4.245257999
-81.22968707,-4.245248146
-81.22966826,-4.261542877
-81.22966744,-4.245248152
-81.22966744,-4.245238299
-81.22964781,-4.245238305
-81.22964781,-4.245228452
-81.229638,-4.245228455
-81.22963799,-4.245218602
-81.22960855,-4.245218611
-81.22960855,-4.245208758
-81.22960358,-4.261552749
-81.22960358,-4.261542896
-81.22959874,-4.245208761
-81.22959873,-4.245198908
-81.22959377,-4.26158231
-81.22959376,-4.261552752
-81.22958396,-4.261592166
-81.22958396,-4.261582313
-81.22957911,-4.245198914
-81.2295791,-4.245189061
-81.22957415,-4.261602022
-81.22957415,-4.261592169
-81.22956434,-4.261611878
-81.22956434,-4.261602025
-81.22955948,-4.245189067
-81.22955453,-4.261621733
-81.22955453,-4.261611881
-81.22954472,-4.261631589
-81.22954471,-4.261621736
-81.22953491,-4.261651298
-81.2295349,-4.261631592
-81.2295251,-4.261671006
-81.2295251,-4.2616513
-81.22951529,-4.261690715
-81.22951529,-4.261671009
-81.22950549,-4.261710423
-81.22950548,-4.261690717
-81.22950059,-4.245189085
-81.22950059,-4.245179232
-81.22949568,-4.261730132
-81.22949567,-4.261710426
-81.22949078,-4.245179235
-81.22949077,-4.245169382
-81.22948587,-4.26174984
-81.22948586,-4.261730135
-81.22947606,-4.261769549
-81.22947605,-4.261749843
-81.22947114,-4.245169388
-81.22946625,-4.261789257
-81.22946625,-4.261769552
-81.22946312,-4.24516939
-81.22945644,-4.261808966
-81.22945644,-4.26178926
-81.22945331,-4.245189099
-81.2294533,-4.245169393
-81.22944664,-4.261828674
-81.22944663,-4.261808969
-81.2294435,-4.245208807
-81.22944349,-4.245189102
-81.22943682,-4.26183853
-81.22943682,-4.261828677
-81.22943369,-4.245228516
-81.22943369,-4.24520881
-81.2294288,-4.261838532
-81.22942879,-4.261828679
-81.22942388,-4.245248224
-81.22942388,-4.245228519
-81.22941898,-4.261828682
-81.22941898,-4.26181883
-81.22941408,-4.245267933
-81.22941407,-4.245248227
-81.22940916,-4.261818833
-81.22940916,-4.26180898
-81.22940427,-4.245287641
-81.22940426,-4.245267936
-81.22939934,-4.261808983
-81.22939934,-4.261789277
-81.22939446,-4.24530735
-81.22939445,-4.245287644
-81.22938952,-4.26178928
-81.22938952,-4.261779427
-81.22938465,-4.245317205
-81.22938465,-4.245307353
-81.22937971,-4.26177943
-81.2293797,-4.261769577
-81.22937484,-4.245327061
-81.22937484,-4.245317208
-81.22936989,-4.26176958
-81.22936989,-4.261759728
-81.22936503,-4.245336917
-81.22936502,-4.245327064
-81.22935522,-4.245346773
-81.22935521,-4.24533692
-81.22934541,-4.245356628
-81.2293454,-4.245346776
-81.22933559,-4.245366484
-81.22933559,-4.245356631
-81.22932578,-4.24537634
-81.22932578,-4.245366487
-81.2292209,-4.261769625
-81.22922089,-4.261759772
-81.22920623,-4.245376375
-81.22920623,-4.245366523
-81.22919642,-4.245366525
-81.22919641,-4.245356673
-81.22919146,-4.261779486
-81.22919145,-4.261769634
-81.22917678,-4.245356678
-81.22917678,-4.245346826
-81.22916697,-4.245346829
-81.22916697,-4.245336976
-81.22915715,-4.245336979
-81.22915715,-4.245327126
-81.2291522,-4.261789351
-81.2291522,-4.261779498
-81.22914733,-4.245327129
-81.22914733,-4.245317276
-81.2291277,-4.245317282
-81.2291277,-4.245307429
-81.22911789,-4.245307432
-81.22911788,-4.245297579
-81.22910807,-4.245297582
-81.22910807,-4.245287729
-81.22908844,-4.245287735
-81.22908844,-4.245277882
-81.22908351,-4.261799224
-81.2290835,-4.261789371
-81.22907862,-4.245277885
-81.22907862,-4.245268033
-81.22905899,-4.245268038
-81.22905899,-4.245258186
-81.22904918,-4.245258189
-81.22904917,-4.245248336
-81.22903936,-4.245248339
-81.22903936,-4.245238486
-81.22903444,-4.261809092
-81.22903444,-4.261799239
-81.22901973,-4.245238492
-81.22901973,-4.245228639
-81.22901481,-4.26181895
-81.22901481,-4.261809098
-81.22900991,-4.245228642
-81.22900991,-4.245218789
-81.229005,-4.261828806
-81.229005,-4.261818953
-81.22900009,-4.245218792
-81.22900009,-4.245208939
-81.22898046,-4.245208945
-81.22898046,-4.245199092
-81.22897556,-4.261838668
-81.22897556,-4.261828815
-81.22897065,-4.245199095
-81.22897064,-4.245189242
-81.22896575,-4.261848523
-81.22896575,-4.261838671
-81.22896083,-4.245189245
-81.22896083,-4.245179392
-81.22894613,-4.261858382
-81.22894612,-4.261848529
-81.2289412,-4.245179398
-81.2289412,-4.245169545
-81.22893138,-4.245169548
-81.22893138,-4.245159696
-81.2289265,-4.261868241
-81.2289265,-4.261858388
-81.22892157,-4.245159699
-81.22892156,-4.245149846
-81.22890688,-4.261878099
-81.22890687,-4.261868247
-81.22890194,-4.245149852
-81.22890193,-4.245139999
-81.22889212,-4.245140002
-81.22889212,-4.245130149
-81.22888725,-4.261887958
-81.22888725,-4.261878105
-81.2288823,-4.245130152
-81.2288823,-4.245120299
-81.22886763,-4.261897817
-81.22886762,-4.261887964
-81.22886267,-4.245120305
-81.22886267,-4.245110452
-81.22885286,-4.245110455
-81.22885285,-4.245100602
-81.22884304,-4.245100605
-81.22884304,-4.245090752
-81.22883819,-4.261907678
-81.22883818,-4.261897825
-81.22882341,-4.245090758
-81.22882341,-4.245080905
-81.22881856,-4.261917537
-81.22881856,-4.261907684
-81.22881359,-4.245080908
-81.22881359,-4.245071055
-81.22880875,-4.261937245
-81.22880875,-4.26191754
-81.22879396,-4.245071061
-81.22879396,-4.245061208
-81.22878913,-4.261947104
-81.22878913,-4.261937251
-81.22878414,-4.245061211
-81.22878414,-4.245051359
-81.22877433,-4.245051362
-81.22877432,-4.245041509
-81.22875969,-4.261956966
-81.22875969,-4.261947113
-81.2287547,-4.245041515
-81.22875469,-4.245031662
-81.22874488,-4.245031665
-81.22874488,-4.245021812
-81.22874006,-4.261966824
-81.22874006,-4.261956971
-81.22873506,-4.245021815
-81.22873506,-4.245011962
-81.22872525,-4.245011965
-81.22872524,-4.245002112
-81.22872044,-4.261976683
-81.22872044,-4.26196683
-81.22871543,-4.245002115
-81.22871543,-4.244992262
-81.22870561,-4.244992265
-81.22870561,-4.244982412
-81.22870081,-4.261986541
-81.22870081,-4.261976689
-81.22868598,-4.244982418
-81.22868598,-4.244972565
-81.22867617,-4.244972568
-81.22867616,-4.244962715
-81.22867138,-4.261996403
-81.22867137,-4.26198655
-81.22866635,-4.244962718
-81.22866635,-4.244952866
-81.22864672,-4.244952871
-81.22864672,-4.244943019
-81.2286369,-4.244943022
-81.2286369,-4.244933169
-81.22863212,-4.262006267
-81.22863212,-4.261996415
-81.22862231,-4.262016123
-81.22862231,-4.26200627
-81.22861727,-4.244933175
-81.22861727,-4.244923322
-81.2286125,-4.262035832
-81.2286125,-4.262016126
-81.22860745,-4.244923325
-81.22860742,-4.244814944
-81.22860269,-4.262045687
-81.22860269,-4.262035835
-81.22859288,-4.262065396
-81.22859288,-4.26204569
-81.22858307,-4.262075252
-81.22858307,-4.262065399
-81.22857326,-4.262085107
-81.22857326,-4.262075255
-81.22856345,-4.262094963
-81.22856345,-4.26208511
-81.22855542,-4.262094965
-81.22855542,-4.262085113
-81.22846021,-4.244814988
-81.22846021,-4.244805135
-81.22844568,-4.262094998
-81.22844568,-4.262085145
-81.22843077,-4.244805144
-81.22843077,-4.244795291
-81.22841624,-4.26210486
-81.22841624,-4.262095007
-81.22841114,-4.244795297
-81.22841114,-4.244785444
-81.2283868,-4.262114721
-81.2283868,-4.262104868
-81.22837188,-4.244785455
-81.22837188,-4.24476575
-81.22835736,-4.262124583
-81.22835736,-4.26211473
-81.22832792,-4.262134444
-81.22832792,-4.262124592
-81.2283083,-4.262144303
-81.2283083,-4.26213445
-81.22829515,-4.244775625
-81.22829515,-4.244765773
-81.22828867,-4.262154162
-81.22828867,-4.262144309
-81.22827886,-4.262164017
-81.22827886,-4.262154165
-81.2282298,-4.262173885
-81.22822979,-4.262164032
-81.22820036,-4.262183746
-81.22820035,-4.262173893
-81.22818073,-4.262193605
-81.22818073,-4.262183752
-81.22816579,-4.244775664
-81.22816579,-4.244765811
-81.22815129,-4.262203466
-81.22815129,-4.262193614
-81.2280826,-4.26221334
-81.22808259,-4.262203487
-81.22805316,-4.262223201
-81.22805315,-4.262213348
-81.22802839,-4.244765852
-81.22802839,-4.244755999
-81.22802372,-4.262233063
-81.22802371,-4.26222321
-81.22800876,-4.244756005
-81.22800876,-4.244746152
-81.22800409,-4.262242921
-81.22800409,-4.262233069
-81.22798447,-4.26225278
-81.22798446,-4.262242927
-81.22795503,-4.262262642
-81.22795502,-4.262252789
-81.2279354,-4.2622725
-81.2279354,-4.262262647
-81.22790596,-4.262282362
-81.22790596,-4.262272509
-81.22788634,-4.26229222
-81.22788633,-4.262282368
-81.22788118,-4.24474619
-81.22788118,-4.244736337
-81.22786671,-4.262302079
-81.22786671,-4.262292226
-81.22785868,-4.262302081
-81.22785868,-4.262292229
-81.22784887,-4.262292231
-81.22784886,-4.262272526
-81.22783905,-4.262272529
-81.22783904,-4.26224297
-81.22783211,-4.244736351
-81.2278321,-4.244726499
-81.22782922,-4.262242973
-81.22782922,-4.262213415
-81.22782229,-4.244726501
-81.22769985,-4.262223306
-81.22769985,-4.262213453
-81.22769004,-4.262233162
-81.22769004,-4.262223309
-81.2276849,-4.244726542
-81.22768489,-4.244716689
-81.22768023,-4.262243018
-81.22768023,-4.262233165
-81.22767508,-4.244716692
-81.22767508,-4.244706839
-81.2276722,-4.26224302
-81.22767219,-4.262223314
-81.22766526,-4.244706842
-81.22766526,-4.244696989
-81.22766238,-4.262223317
-81.22766237,-4.262193759
-81.22765545,-4.244696992
-81.22765544,-4.24468714
-81.22765256,-4.262193762
-81.22765255,-4.262164203
-81.22764273,-4.262164206
-81.22764272,-4.262124795
-81.22763581,-4.244687145
-81.22763581,-4.244677293
-81.227626,-4.244677295
-81.227626,-4.244667443
-81.22761618,-4.244667446
-81.22761618,-4.244657593
-81.22760636,-4.244657596
-81.22760636,-4.244647743
-81.22759655,-4.244647746
-81.22759655,-4.244637893
-81.22757692,-4.244637899
-81.22757691,-4.244628046
-81.2275671,-4.244628049
-81.2275671,-4.244618196
-81.22755728,-4.244618199
-81.22755728,-4.244608346
-81.22754747,-4.244608349
-81.22754746,-4.244598496
-81.22753765,-4.244598499
-81.22753765,-4.244588646
-81.22752783,-4.244588649
-81.22752783,-4.244578796
-81.22752317,-4.262134683
-81.22752317,-4.262124831
-81.22751802,-4.244578799
-81.22751801,-4.244559094
-81.22751336,-4.262144539
-81.22751336,-4.262134686
-81.2275082,-4.244559097
-81.22750819,-4.244549244
-81.22750355,-4.262164248
-81.22750355,-4.262144542
-81.22749838,-4.244549247
-81.22749838,-4.244539394
-81.22749374,-4.262174103
-81.22749374,-4.262164251
-81.22748856,-4.244539397
-81.22748856,-4.244529544
-81.22748393,-4.262174106
-81.22747875,-4.244529547
-81.22747874,-4.244519694
-81.2274759,-4.262174109
-81.22747589,-4.262164256
-81.22746893,-4.244519697
-81.22746893,-4.244509844
-81.22746608,-4.262164259
-81.22746608,-4.262154406
-81.22745911,-4.244509847
-81.22745911,-4.244499994
-81.2274493,-4.244499997
-81.22744929,-4.244490145
-81.22744645,-4.262154412
-81.22744645,-4.262144559
-81.22743948,-4.244490147
-81.22743948,-4.244480295
-81.22743663,-4.262144562
-81.22743663,-4.262134709
-81.22742966,-4.244480298
-81.22742966,-4.244470445
-81.22742682,-4.262134712
-81.22742681,-4.262124859
-81.22741985,-4.244470448
-81.22741984,-4.244460595
-81.227417,-4.262124862
-81.227417,-4.262115009
-81.22741003,-4.244460598
-81.22741003,-4.244450745
-81.22740718,-4.262115012
-81.22740718,-4.262105159
-81.22740021,-4.244450748
-81.22740021,-4.244440895
-81.22739737,-4.262105162
-81.22739736,-4.26209531
-81.2273904,-4.244440898
-81.22739039,-4.244431045
-81.22738755,-4.262095312
-81.22738755,-4.26208546
-81.22738058,-4.244431048
-81.22738057,-4.244411342
-81.22737773,-4.262085463
-81.22737773,-4.26207561
-81.22737076,-4.244411345
-81.22737076,-4.244401493
-81.22736791,-4.262075613
-81.22736791,-4.26206576
-81.22736094,-4.244401495
-81.22736094,-4.244391643
-81.2273581,-4.262065763
-81.22735809,-4.262046057
-81.22735113,-4.244391646
-81.22735112,-4.244381793
-81.22734828,-4.26204606
-81.22734827,-4.262036207
-81.22734131,-4.244381796
-81.22734127,-4.244253709
-81.22733846,-4.26203621
-81.22733846,-4.262026357
-81.22733146,-4.244253712
-81.22733146,-4.244243859
-81.22732864,-4.26202636
-81.22732864,-4.262006655
-81.22731882,-4.262006658
-81.22731882,-4.261996805
-81.22730901,-4.261996808
-81.227309,-4.261977102
-81.22730201,-4.244243868
-81.22730201,-4.244234015
-81.22729919,-4.261977105
-81.22729918,-4.261967252
-81.22728937,-4.261967255
-81.22728936,-4.261937697
-81.22727955,-4.2619377
-81.22727954,-4.261927847
-81.22726973,-4.26192785
-81.22726973,-4.261917997
-81.22726276,-4.244234027
-81.22726275,-4.244224174
-81.22725991,-4.261918
-81.22725991,-4.261908147
-81.2272501,-4.26190815
-81.22725009,-4.261898297
-81.22724028,-4.2618983
-81.22724027,-4.261878595
-81.22723331,-4.244224183
-81.22723331,-4.24421433
-81.22723046,-4.261878598
-81.22723046,-4.261868745
-81.22722064,-4.261868748
-81.22722064,-4.261849042
-81.22721082,-4.261849045
-81.22721082,-4.261839192
-81.22720387,-4.244214339
-81.22720386,-4.244204486
-81.22720101,-4.261839195
-81.227201,-4.26181949
-81.22719119,-4.261819492
-81.22719118,-4.26180964
-81.22718424,-4.244204492
-81.22718423,-4.244194639
-81.22718137,-4.261809643
