x_utm_wgs8,y_utm_wgs8,x_geo_wgs8,y_geo_wgs8,x_utm_psad,y_utm_psad,x_geo_psad,y_geo_psad
474592.1415,9530522.031,-81.22895804,-4.247402396,474848.8763,9530894.4,-81.2266346,-4.243987892
474593.0325,9528604.324,-81.22895513,-4.264751396,474849.7668,9528976.674,-81.22663164,-4.261336871
474593.0325,9528605.413,-81.22895513,-4.264741543,474849.7668,9528977.764,-81.22663164,-4.261327018
474593.2306,9530522.031,-81.22894822,-4.247402399,474849.9654,9530894.4,-81.22662479,-4.243987895
474593.2306,9530523.12,-81.22894822,-4.247392546,474849.9654,9530895.489,-81.22662478,-4.243978042
474594.3197,9530523.12,-81.2289384,-4.247392549,474851.0545,9530895.489,-81.22661497,-4.243978045
474594.3197,9530524.209,-81.2289384,-4.247382696,474851.0545,9530896.578,-81.22661497,-4.243968192
474595.2107,9528605.413,-81.2289355,-4.264741549,474851.945,9528977.764,-81.22661201,-4.261327024
474595.2107,9528606.502,-81.2289355,-4.264731696,474851.945,9528978.853,-81.22661201,-4.261317171
474596.4979,9530524.209,-81.22891877,-4.247382702,474853.2327,9530896.578,-81.22659534,-4.243968198
474596.4979,9530525.299,-81.22891877,-4.247372849,474853.2327,9530897.667,-81.22659534,-4.243958345
474597.3889,9528606.502,-81.22891587,-4.264731702,474854.1233,9528978.853,-81.22659238,-4.261317177
474597.3889,9528607.592,-81.22891587,-4.264721849,474854.1233,9528979.942,-81.22659238,-4.261307324
474597.587,9530525.299,-81.22890896,-4.247372852,474854.3218,9530897.667,-81.22658552,-4.243958348
474597.587,9530526.388,-81.22890895,-4.247362999,474854.3218,9530898.756,-81.22658552,-4.243948495
474598.478,9528607.592,-81.22890605,-4.264721852,474855.2124,9528979.942,-81.22658256,-4.261307327
474598.478,9528608.681,-81.22890605,-4.264711999,474855.2124,9528981.031,-81.22658256,-4.261297474
474598.6761,9530526.388,-81.22889914,-4.247363002,474855.4109,9530898.756,-81.2265757,-4.243948498
474598.6761,9530527.477,-81.22889914,-4.247353149,474855.4109,9530899.845,-81.2265757,-4.243938645
474599.5671,9528608.681,-81.22889623,-4.264712002,474856.3015,9528981.031,-81.22657275,-4.261297477
474599.5671,9528609.77,-81.22889623,-4.26470215,474856.3015,9528982.12,-81.22657274,-4.261287625
474600.6562,9528609.77,-81.22888642,-4.264702152,474857.3906,9528982.12,-81.22656293,-4.261287627
474600.6562,9528610.859,-81.22888641,-4.2646923,474857.3906,9528983.209,-81.22656293,-4.261277775
474600.8543,9530527.477,-81.22887951,-4.247353155,474857.5891,9530899.845,-81.22655607,-4.243938651
474600.8543,9530528.566,-81.2288795,-4.247343302,474857.5891,9530900.935,-81.22655607,-4.243928798
474601.7453,9528610.859,-81.2288766,-4.264692303,474858.4797,9528983.209,-81.22655311,-4.261277778
474601.7453,9528611.948,-81.2288766,-4.26468245,474858.4797,9528984.298,-81.22655311,-4.261267925
474601.9434,9530528.566,-81.22886969,-4.247343305,474858.6783,9530900.935,-81.22654626,-4.243928801
474601.9434,9530529.655,-81.22886969,-4.247333452,474858.6783,9530902.024,-81.22654625,-4.243918948
474602.8344,9528611.948,-81.22886678,-4.264682453,474859.5688,9528984.298,-81.2265433,-4.261267928
474602.8344,9528613.037,-81.22886678,-4.2646726,474859.5688,9528985.387,-81.22654329,-4.261258075
474603.0325,9530529.655,-81.22885987,-4.247333455,474859.7674,9530902.024,-81.22653644,-4.243918951
474603.0325,9530530.744,-81.22885987,-4.247323603,474859.7674,9530903.113,-81.22653644,-4.243909098
474603.9235,9528613.037,-81.22885696,-4.264672603,474860.6579,9528985.387,-81.22653348,-4.261258078
474603.9235,9528614.126,-81.22885696,-4.26466275,474860.6579,9528986.476,-81.22653348,-4.261248225
474605.0126,9528614.126,-81.22884715,-4.264662753,474861.747,9528986.476,-81.22652366,-4.261248228
474605.0126,9528615.215,-81.22884714,-4.2646529,474861.747,9528987.566,-81.22652366,-4.261238375
474605.2107,9530530.744,-81.22884024,-4.247323608,474861.9456,9530903.113,-81.22651681,-4.243909104
474605.2107,9530531.833,-81.22884024,-4.247313756,474861.9456,9530904.202,-81.22651681,-4.243899251
474606.1017,9528615.215,-81.22883733,-4.264652903,474862.8361,9528987.566,-81.22651385,-4.261238378
474606.1017,9528616.304,-81.22883733,-4.26464305,474862.8361,9528988.655,-81.22651384,-4.261228525
474606.2998,9530531.833,-81.22883043,-4.247313758,474863.0347,9530904.202,-81.22650699,-4.243899254
474606.2998,9530532.922,-81.22883042,-4.247303906,474863.0347,9530905.291,-81.22650699,-4.243889402
474607.3889,9530532.922,-81.22882061,-4.247303909,474864.1238,9530905.291,-81.22649718,-4.243889404
474607.3889,9530534.011,-81.22882061,-4.247294056,474864.1238,9530906.38,-81.22649717,-4.243879552
474608.2799,9528616.304,-81.2288177,-4.264643056,474865.0144,9528988.655,-81.22649421,-4.261228531
474608.2799,9528617.393,-81.22881769,-4.264633203,474865.0144,9528989.744,-81.22649421,-4.261218678
474609.369,9528617.393,-81.22880788,-4.264633206,474866.1035,9528989.744,-81.2264844,-4.261218681
474609.369,9528618.483,-81.22880788,-4.264623353,474866.1035,9528990.833,-81.2264844,-4.261208828
474609.369,9530534.011,-81.22880276,-4.247294061,474866.1039,9530906.38,-81.22647933,-4.243879557
474610.4581,9528618.483,-81.22879806,-4.264623356,474867.1926,9528990.833,-81.22647458,-4.261208831
474610.4581,9528619.572,-81.22879806,-4.264613504,474867.1926,9528991.922,-81.22647458,-4.261198978
474610.4581,9530532.922,-81.22879295,-4.247303917,474867.193,9530905.291,-81.22646952,-4.243889413
474610.4581,9530534.011,-81.22879295,-4.247294064,474867.193,9530906.38,-81.22646952,-4.24387956
474611.5472,9528619.572,-81.22878825,-4.264613507,474868.2817,9528991.922,-81.22646476,-4.261198981
474611.5472,9528620.661,-81.22878824,-4.264603654,474868.2817,9528993.011,-81.22646476,-4.261189129
474611.5472,9530531.833,-81.22878314,-4.247313772,474868.2821,9530904.202,-81.22645971,-4.243899268
474611.5472,9530532.922,-81.22878314,-4.24730392,474868.2821,9530905.291,-81.22645971,-4.243889415
474612.6363,9530530.744,-81.22877333,-4.247323628,474869.3713,9530903.113,-81.2264499,-4.243909124
474612.6363,9530531.833,-81.22877333,-4.247313775,474869.3713,9530904.202,-81.2264499,-4.243899271
474613.7254,9528620.661,-81.22876861,-4.26460366,474870.4599,9528993.011,-81.22644513,-4.261189134
474613.7254,9528621.75,-81.22876861,-4.264593807,474870.4599,9528994.1,-81.22644513,-4.261179282
474613.7254,9530529.655,-81.22876352,-4.247333484,474870.4604,9530902.024,-81.22644009,-4.24391898
474613.7254,9530530.744,-81.22876351,-4.247323631,474870.4604,9530903.113,-81.22644008,-4.243909127
474614.8145,9530528.566,-81.22875371,-4.24734334,474871.5495,9530900.935,-81.22643028,-4.243928835
474614.8145,9530529.655,-81.2287537,-4.247333487,474871.5495,9530902.024,-81.22643027,-4.243918983
474615.9036,9530526.388,-81.2287439,-4.247363048,474872.6386,9530898.756,-81.22642047,-4.243948544
474615.9036,9530528.566,-81.22874389,-4.247343343,474872.6386,9530900.935,-81.22642046,-4.243928838
474616.9927,9530525.299,-81.22873409,-4.247372904,474873.7277,9530897.667,-81.22641066,-4.243958399
474616.9927,9530526.388,-81.22873408,-4.247363051,474873.7277,9530898.756,-81.22641065,-4.243948547
474618.3006,9528621.75,-81.22872738,-4.264593819,474875.0352,9528994.1,-81.2264039,-4.261179294
474618.0818,9530524.209,-81.22872427,-4.24738276,474874.8168,9530896.578,-81.22640085,-4.243968255
474618.0818,9530525.299,-81.22872427,-4.247372907,474874.8168,9530897.667,-81.22640084,-4.243958402
474619.1709,9530523.12,-81.22871446,-4.247392615,474875.9059,9530895.489,-81.22639104,-4.243978111
474619.1709,9530524.209,-81.22871446,-4.247382763,474875.9059,9530896.578,-81.22639103,-4.243968258
474620.26,9530520.942,-81.22870466,-4.247412324,474876.995,9530893.311,-81.22638123,-4.243997819
474620.26,9530523.12,-81.22870465,-4.247392618,474876.995,9530895.489,-81.22638122,-4.243978114
474621.3491,9528623.782,-81.22869991,-4.264575441,474878.0837,9528996.132,-81.22637643,-4.261160916
474621.3491,9528627.195,-81.2286999,-4.264544563,474878.0837,9528999.546,-81.22637642,-4.261130038
474621.3491,9530519.853,-81.22869484,-4.24742218,474878.0841,9530892.222,-81.22637142,-4.244007675
474621.3491,9530520.942,-81.22869484,-4.247412327,474878.0841,9530893.311,-81.22637141,-4.243997822
474622.4382,9528627.195,-81.22869008,-4.264544566,474879.1728,9528999.546,-81.2263666,-4.261130041
474622.4382,9528628.284,-81.22869008,-4.264534713,474879.1728,9529000.635,-81.2263666,-4.261120188
474622.4382,9530518.764,-81.22868503,-4.247432035,474879.1732,9530891.133,-81.22636161,-4.244017531
474622.4382,9530519.853,-81.22868503,-4.247422183,474879.1732,9530892.222,-81.2263616,-4.244007678
474623.5273,9528628.284,-81.22868026,-4.264534716,474880.2619,9529000.635,-81.22635679,-4.261120191
474623.5273,9528629.374,-81.22868026,-4.264524863,474880.2619,9529001.724,-81.22635678,-4.261110338
474623.5273,9530517.675,-81.22867522,-4.247441891,474880.2624,9530890.043,-81.22635179,-4.244027386
474623.5273,9530518.764,-81.22867522,-4.247432038,474880.2624,9530891.133,-81.22635179,-4.244017534
474624.6164,9530515.497,-81.22866541,-4.2474616,474881.3515,9530887.865,-81.22634199,-4.244047095
474624.6164,9530517.675,-81.22866541,-4.247441894,474881.3515,9530890.043,-81.22634198,-4.244027389
474625.7055,9528629.374,-81.22866063,-4.264524869,474882.4401,9529001.724,-81.22633716,-4.261110344
474625.7055,9528630.463,-81.22866063,-4.264515017,474882.4401,9529002.813,-81.22633715,-4.261100491
474625.7055,9530514.408,-81.2286556,-4.247471455,474882.4406,9530886.776,-81.22633218,-4.24405695
474625.7055,9530515.497,-81.2286556,-4.247461602,474882.4406,9530887.865,-81.22633217,-4.244047098
474626.7946,9528630.463,-81.22865082,-4.264515019,474883.5292,9529002.813,-81.22632734,-4.261100494
474626.7946,9528631.552,-81.22865081,-4.264505167,474883.5292,9529003.902,-81.22632734,-4.261090641
474626.7946,9530513.318,-81.22864579,-4.247481311,474883.5297,9530885.687,-81.22632236,-4.244066806
474626.7946,9530514.408,-81.22864579,-4.247471458,474883.5297,9530886.776,-81.22632236,-4.244056953
474627.8837,9530511.14,-81.22863598,-4.24750102,474884.6188,9530883.509,-81.22631256,-4.244086515
474627.8837,9530513.318,-81.22863598,-4.247481314,474884.6188,9530885.687,-81.22631255,-4.244066809
474628.9728,9528631.552,-81.22863118,-4.264505172,474885.7075,9529003.902,-81.22630771,-4.261090647
474628.9728,9528632.641,-81.22863118,-4.26449532,474885.7075,9529004.991,-81.2263077,-4.261080794
474630.0619,9528632.641,-81.22862137,-4.264495323,474886.7966,9529004.991,-81.22629789,-4.261080797
474630.0619,9528633.73,-81.22862136,-4.26448547,474886.7966,9529006.08,-81.22629789,-4.261070944
474630.0619,9530510.051,-81.22861636,-4.247510878,474886.797,9530882.42,-81.22629293,-4.244096373
474630.0619,9530511.14,-81.22861635,-4.247501025,474886.797,9530883.509,-81.22629293,-4.24408652
474632.2401,9528633.73,-81.22860173,-4.264485476,474888.9748,9529006.08,-81.22627826,-4.26107095
474632.2401,9528634.819,-81.22860173,-4.264475623,474888.9748,9529007.169,-81.22627826,-4.261061097
474633.3292,9528634.819,-81.22859192,-4.264475626,474890.0639,9529007.169,-81.22626844,-4.2610611
474633.3292,9528635.908,-81.22859191,-4.264465773,474890.0639,9529008.259,-81.22626844,-4.261051247
474634.4183,9528635.908,-81.2285821,-4.264465776,474891.153,9529008.259,-81.22625863,-4.26105125
474634.4183,9528636.997,-81.2285821,-4.264455923,474891.153,9529009.348,-81.22625862,-4.261041397
474635.5074,9530508.962,-81.22856729,-4.247520746,474892.2426,9530881.331,-81.22624387,-4.24410624
474635.5074,9530510.051,-81.22856729,-4.247510893,474892.2426,9530882.42,-81.22624386,-4.244096388
474636.5965,9528636.997,-81.22856247,-4.264455929,474893.3312,9529009.348,-81.226239,-4.261041403
474636.5965,9528638.086,-81.22856247,-4.264446076,474893.3312,9529010.437,-81.22623899,-4.26103155
474637.6856,9528638.086,-81.22855265,-4.264446079,474894.4204,9529010.437,-81.22622918,-4.261031553
474637.6856,9528639.175,-81.22855265,-4.264436226,474894.4204,9529011.526,-81.22622918,-4.261021701
474638.7747,9528639.175,-81.22854283,-4.264436229,474895.5095,9529011.526,-81.22621936,-4.261021703
474638.7747,9528640.265,-81.22854283,-4.264426376,474895.5095,9529012.615,-81.22621936,-4.261011851
474640.9529,9528640.265,-81.2285232,-4.264426382,474897.6877,9529012.615,-81.22619973,-4.261011856
474640.9529,9528641.354,-81.2285232,-4.264416529,474897.6877,9529013.704,-81.22619973,-4.261002004
474640.9529,9530507.873,-81.22851822,-4.247530613,474897.6881,9530880.241,-81.2261948,-4.244116108
474640.9529,9530508.962,-81.22851822,-4.24752076,474897.6881,9530881.331,-81.2261948,-4.244106255
474642.042,9528641.354,-81.22851339,-4.264416532,474898.7768,9529013.704,-81.22618991,-4.261002007
474642.042,9528642.443,-81.22851338,-4.26440668,474898.7768,9529014.793,-81.22618991,-4.260992154
474644.2202,9528642.443,-81.22849375,-4.264406685,474900.955,9529014.793,-81.22617028,-4.260992159
474644.2202,9528643.532,-81.22849375,-4.264396833,474900.955,9529015.882,-81.22617028,-4.260982307
474645.3093,9528643.532,-81.22848394,-4.264396835,474902.0441,9529015.882,-81.22616047,-4.26098231
474645.3093,9528644.621,-81.22848393,-4.264386983,474902.0441,9529016.971,-81.22616046,-4.260972457
474646.3984,9528644.621,-81.22847412,-4.264386986,474903.1332,9529016.971,-81.22615065,-4.26097246
474646.3984,9528645.71,-81.22847412,-4.264377133,474903.1332,9529018.061,-81.22615065,-4.260962607
474646.3984,9530506.784,-81.22846915,-4.24754048,474903.1337,9530879.152,-81.22614573,-4.244125975
474646.3984,9530507.873,-81.22846915,-4.247530627,474903.1337,9530880.241,-81.22614573,-4.244116122
474647.4875,9528645.71,-81.2284643,-4.264377136,474904.2223,9529018.061,-81.22614083,-4.26096261
474647.4875,9528646.799,-81.2284643,-4.264367283,474904.2223,9529019.15,-81.22614083,-4.260952757
474648.5766,9530505.695,-81.22844953,-4.247550339,474905.3119,9530878.063,-81.22612611,-4.244135833
474648.5766,9530506.784,-81.22844952,-4.247540486,474905.3119,9530879.152,-81.22612611,-4.244125981
474649.6657,9528646.799,-81.22844467,-4.264367289,474906.4006,9529019.15,-81.2261212,-4.260952763
474649.6657,9528647.888,-81.22844467,-4.264357436,474906.4006,9529020.239,-81.2261212,-4.26094291
474650.7548,9528647.888,-81.22843485,-4.264357439,474907.4897,9529020.239,-81.22611138,-4.260942913
474650.7548,9528648.977,-81.22843485,-4.264347586,474907.4897,9529021.328,-81.22611138,-4.26093306
474652.933,9530504.606,-81.22841027,-4.247560203,474909.6683,9530876.974,-81.22608686,-4.244145698
474652.933,9530505.695,-81.22841027,-4.247550351,474909.6683,9530878.063,-81.22608685,-4.244135845
474654.8428,9528648.977,-81.22839801,-4.264347597,474911.5777,9529021.328,-81.22607454,-4.260933071
474655.9319,9528651.156,-81.22838819,-4.264327894,474912.6669,9529023.506,-81.22606472,-4.260913368
474656.2003,9528651.156,-81.22838577,-4.264327895,474912.9352,9529023.506,-81.2260623,-4.260913369
474656.2003,9528652.245,-81.22838577,-4.264318042,474912.9352,9529024.595,-81.2260623,-4.260903516
474658.3785,9528652.245,-81.22836614,-4.264318048,474915.1135,9529024.595,-81.22604267,-4.260903522
474658.3785,9528653.334,-81.22836614,-4.264308195,474915.1135,9529025.684,-81.22604267,-4.260893669
474658.3785,9530503.517,-81.22836121,-4.247570071,474915.1139,9530875.885,-81.22603779,-4.244155565
474658.3785,9530504.606,-81.2283612,-4.247560218,474915.1139,9530876.974,-81.22603779,-4.244145712
474660.5567,9528653.334,-81.22834651,-4.264308201,474917.2917,9529025.684,-81.22602304,-4.260893675
474660.5567,9528654.423,-81.22834651,-4.264298348,474917.2917,9529026.773,-81.22602304,-4.260883822
474661.6458,9528654.423,-81.22833669,-4.264298351,474918.3808,9529026.773,-81.22601323,-4.260883825
474661.6458,9528655.512,-81.22833669,-4.264288498,474918.3808,9529027.863,-81.22601322,-4.260873972
474662.7349,9530502.427,-81.22832195,-4.247579935,474919.4703,9530874.796,-81.22599854,-4.244165429
474662.7349,9530503.517,-81.22832195,-4.247570082,474919.4703,9530875.885,-81.22599853,-4.244155576
474663.824,9528655.512,-81.22831706,-4.264288504,474920.559,9529027.863,-81.22599359,-4.260873978
474663.824,9528656.601,-81.22831706,-4.264278651,474920.559,9529028.952,-81.22599359,-4.260864125
474664.9131,9528656.601,-81.22830724,-4.264278654,474921.6481,9529028.952,-81.22598378,-4.260864128
474664.9131,9528657.69,-81.22830724,-4.264268802,474921.6481,9529030.041,-81.22598378,-4.260854275
474667.0913,9528657.69,-81.22828761,-4.264268807,474923.8263,9529030.041,-81.22596415,-4.260854281
474667.0913,9528658.779,-81.22828761,-4.264258955,474923.8263,9529031.13,-81.22596414,-4.260844428
474668.1804,9528658.779,-81.22827779,-4.264258958,474924.9154,9529031.13,-81.22595433,-4.260844431
474668.1804,9528659.868,-81.22827779,-4.264249105,474924.9154,9529032.219,-81.22595433,-4.260834578
474668.1804,9530501.338,-81.22827288,-4.247589802,474924.9159,9530873.707,-81.22594947,-4.244175296
474668.1804,9530502.427,-81.22827288,-4.24757995,474924.9159,9530874.796,-81.22594947,-4.244165444
474669.2695,9528659.868,-81.22826798,-4.264249108,474926.0046,9529032.219,-81.22594451,-4.260834581
474669.2695,9528660.957,-81.22826797,-4.264239255,474926.0046,9529033.308,-81.22594451,-4.260824729
474671.4477,9528660.957,-81.22824834,-4.264239261,474928.1828,9529033.308,-81.22592488,-4.260824734
474671.4477,9528662.047,-81.22824834,-4.264229408,474928.1828,9529034.397,-81.22592488,-4.260814882
474672.5368,9528662.047,-81.22823853,-4.264229411,474929.2719,9529034.397,-81.22591507,-4.260814884
474672.5368,9528663.136,-81.22823852,-4.264219558,474929.2719,9529035.486,-81.22591506,-4.260805032
474672.5368,9530500.249,-81.22823363,-4.247599667,474929.2723,9530872.618,-81.22591022,-4.244185161
474672.5368,9530501.338,-81.22823363,-4.247589814,474929.2723,9530873.707,-81.22591022,-4.244175308
474673.6259,9528663.136,-81.22822871,-4.264219561,474930.361,9529035.486,-81.22590525,-4.260805034
474673.6259,9528664.225,-81.22822871,-4.264209708,474930.361,9529036.575,-81.22590525,-4.260795182
474675.8041,9528664.225,-81.22820908,-4.264209714,474932.5392,9529036.575,-81.22588562,-4.260795187
474675.8041,9528665.314,-81.22820908,-4.264199861,474932.5392,9529037.665,-81.22588561,-4.260785335
474676.8932,9528665.314,-81.22819926,-4.264199864,474933.6283,9529037.665,-81.2258758,-4.260785338
474676.8932,9528666.403,-81.22819926,-4.264190011,474933.6283,9529038.754,-81.2258758,-4.260775485
474676.8932,9530499.16,-81.22819438,-4.247609531,474933.6288,9530871.529,-81.22587097,-4.244195025
474676.8932,9530500.249,-81.22819437,-4.247599679,474933.6288,9530872.618,-81.22587096,-4.244185172
474677.9823,9530498.071,-81.22818457,-4.247619387,474934.7179,9530870.439,-81.22586116,-4.244204881
474677.9823,9530499.16,-81.22818456,-4.247609534,474934.7179,9530871.529,-81.22586115,-4.244195028
474679.0714,9528666.403,-81.22817963,-4.264190017,474935.8066,9529038.754,-81.22585617,-4.260775491
474679.0714,9528667.492,-81.22817963,-4.264180164,474935.8066,9529039.843,-81.22585617,-4.260765638
474680.1605,9528667.492,-81.22816981,-4.264180167,474936.8957,9529039.843,-81.22584635,-4.260765641
474680.1605,9528668.581,-81.22816981,-4.264170314,474936.8957,9529040.932,-81.22584635,-4.260755788
474680.1605,9530496.982,-81.22816494,-4.247629246,474936.8961,9530869.35,-81.22584153,-4.244214739
474680.1605,9530498.071,-81.22816494,-4.247619393,474936.8961,9530870.439,-81.22584153,-4.244204886
474682.3387,9528668.581,-81.22815018,-4.26417032,474939.0739,9529040.932,-81.22582672,-4.260755794
474682.3387,9528669.67,-81.22815018,-4.264160467,474939.0739,9529042.021,-81.22582672,-4.260745941
474683.4278,9528669.67,-81.22814036,-4.26416047,474940.163,9529042.021,-81.2258169,-4.260745944
474683.4278,9528670.759,-81.22814036,-4.264150618,474940.163,9529043.11,-81.2258169,-4.260736091
474684.5169,9530495.893,-81.22812569,-4.24763911,474941.2525,9530868.261,-81.22580228,-4.244224603
474684.5169,9530496.982,-81.22812568,-4.247629257,474941.2525,9530869.35,-81.22580227,-4.244214751
474685.606,9528670.759,-81.22812073,-4.264150623,474942.3412,9529043.11,-81.22579727,-4.260736097
474685.606,9528671.848,-81.22812073,-4.264140771,474942.3412,9529044.199,-81.22579727,-4.260726244
474686.6951,9528671.848,-81.22811091,-4.264140774,474943.4303,9529044.199,-81.22578746,-4.260726247
474686.6951,9528672.938,-81.22811091,-4.264130921,474943.4303,9529045.288,-81.22578745,-4.260716394
474688.8733,9528672.938,-81.22809128,-4.264130927,474945.6085,9529045.288,-81.22576783,-4.2607164
474688.8733,9528674.027,-81.22809128,-4.264121074,474945.6085,9529046.377,-81.22576782,-4.260706547
474688.8733,9530494.804,-81.22808643,-4.247648975,474945.609,9530867.172,-81.22576303,-4.244234468
474688.8733,9530495.893,-81.22808643,-4.247639122,474945.609,9530868.261,-81.22576302,-4.244224615
474691.0515,9528674.027,-81.22807165,-4.26412108,474947.7868,9529046.377,-81.2257482,-4.260706553
474691.0515,9528675.116,-81.22807165,-4.264111227,474947.7868,9529047.467,-81.22574819,-4.2606967
474692.1406,9528675.116,-81.22806183,-4.26411123,474948.8759,9529047.467,-81.22573838,-4.260696703
474692.1406,9528676.205,-81.22806183,-4.264101377,474948.8759,9529048.556,-81.22573838,-4.26068685
474693.2297,9528676.205,-81.22805202,-4.26410138,474949.965,9529048.556,-81.22572856,-4.260686853
474693.2297,9528677.294,-81.22805201,-4.264091527,474949.965,9529049.645,-81.22572856,-4.260677
474694.3188,9530493.715,-81.22803736,-4.247658842,474951.0545,9530866.083,-81.22571396,-4.244244335
474694.3188,9530494.804,-81.22803736,-4.247648989,474951.0545,9530867.172,-81.22571396,-4.244234482
474695.4079,9528677.294,-81.22803238,-4.264091533,474952.1432,9529049.645,-81.22570893,-4.260677006
474695.4079,9528678.383,-81.22803238,-4.26408168,474952.1432,9529050.734,-81.22570893,-4.260667153
474695.4079,9530475.2,-81.2280276,-4.247826343,474952.1436,9530847.568,-81.22570419,-4.244411835
474695.4079,9530493.715,-81.22802755,-4.247658845,474952.1436,9530866.083,-81.22570415,-4.244244338
474696.497,9528678.383,-81.22802257,-4.264081683,474953.2323,9529050.734,-81.22569911,-4.260667156
474696.497,9528679.472,-81.22802256,-4.26407183,474953.2323,9529051.823,-81.22569911,-4.260657303
474696.497,9530474.111,-81.22801779,-4.247836198,474953.2327,9530846.479,-81.22569438,-4.244421691
474696.497,9530475.2,-81.22801779,-4.247826345,474953.2327,9530847.568,-81.22569438,-4.244411838
474698.6752,9528679.472,-81.22800294,-4.264071836,474955.4105,9529051.823,-81.22567948,-4.260657309
474698.6752,9528680.561,-81.22800293,-4.264061983,474955.4105,9529052.912,-81.22567948,-4.260647456
474698.6752,9530473.022,-81.22799816,-4.247846057,474955.411,9530845.39,-81.22567476,-4.24443155
474698.6752,9530474.111,-81.22799816,-4.247836204,474955.411,9530846.479,-81.22567476,-4.244421697
474699.7643,9528680.561,-81.22799312,-4.264061986,474956.4997,9529052.912,-81.22566967,-4.260647459
474699.7643,9528681.65,-81.22799312,-4.264052133,474956.4997,9529054.001,-81.22566966,-4.260637606
474699.7643,9530471.933,-81.22798835,-4.247855913,474956.5001,9530844.301,-81.22566495,-4.244441405
474699.7643,9530473.022,-81.22798835,-4.24784606,474956.5001,9530845.39,-81.22566494,-4.244431552
474700.8534,9528681.65,-81.2279833,-4.264052136,474957.5888,9529054.001,-81.22565985,-4.260637609
474700.8534,9528682.739,-81.2279833,-4.264042283,474957.5888,9529055.09,-81.22565985,-4.260627756
474700.8534,9530470.844,-81.22797854,-4.247865768,474957.5892,9530843.212,-81.22565514,-4.244451261
474700.8534,9530471.933,-81.22797854,-4.247855915,474957.5892,9530844.301,-81.22565513,-4.244441408
474703.0316,9528682.739,-81.22796367,-4.264042289,474959.767,9529055.09,-81.22564022,-4.260627762
474703.0316,9528683.829,-81.22796367,-4.264032436,474959.767,9529056.179,-81.22564021,-4.260617909
474703.0316,9530469.754,-81.22795891,-4.247875627,474959.7674,9530842.123,-81.22563551,-4.244461119
474703.0316,9530470.844,-81.22795891,-4.247865774,474959.7674,9530843.212,-81.22563551,-4.244451267
474704.1207,9528683.829,-81.22795385,-4.264032439,474960.8561,9529056.179,-81.2256304,-4.260617912
474704.1207,9528684.918,-81.22795385,-4.264022587,474960.8561,9529057.269,-81.2256304,-4.260608059
474704.1207,9530468.665,-81.2279491,-4.247885483,474960.8565,9530841.033,-81.2256257,-4.244470975
474704.1207,9530469.754,-81.2279491,-4.24787563,474960.8565,9530842.123,-81.2256257,-4.244461122
474705.2098,9528684.918,-81.22794404,-4.264022589,474961.9452,9529057.269,-81.22562058,-4.260608062
474705.2098,9528686.007,-81.22794403,-4.264012737,474961.9452,9529058.358,-81.22562058,-4.26059821
474705.2098,9530467.576,-81.22793929,-4.247895338,474961.9456,9530839.944,-81.22561589,-4.244480831
474705.2098,9530468.665,-81.22793929,-4.247885485,474961.9456,9530841.033,-81.22561589,-4.244470978
474706.2989,9528686.007,-81.22793422,-4.26401274,474963.0343,9529058.358,-81.22561077,-4.260598212
474706.2989,9528687.096,-81.22793421,-4.264002887,474963.0343,9529059.447,-81.22561076,-4.26058836
474707.388,9528687.096,-81.2279244,-4.26400289,474964.1234,9529059.447,-81.22560095,-4.260588363
474707.388,9528688.185,-81.2279244,-4.263993037,474964.1234,9529060.536,-81.22560095,-4.26057851
474707.388,9530466.487,-81.22791967,-4.247905197,474964.1238,9530838.855,-81.22559626,-4.244490689
474707.388,9530467.576,-81.22791966,-4.247895344,474964.1238,9530839.944,-81.22559626,-4.244480837
474708.4771,9528688.185,-81.22791458,-4.26399304,474965.2125,9529060.536,-81.22559113,-4.260578513
474708.4771,9528689.274,-81.22791458,-4.263983187,474965.2125,9529061.625,-81.22559113,-4.26056866
474708.4771,9530465.398,-81.22790986,-4.247915053,474965.213,9530837.766,-81.22558645,-4.244500545
474708.4771,9530466.487,-81.22790985,-4.2479052,474965.213,9530838.855,-81.22558645,-4.244490692
474709.5662,9528689.274,-81.22790477,-4.26398319,474966.3017,9529061.625,-81.22558132,-4.260568663
474709.5662,9528690.363,-81.22790476,-4.263973337,474966.3017,9529062.714,-81.22558131,-4.26055881
474710.6553,9528690.363,-81.22789495,-4.26397334,474967.3908,9529062.714,-81.2255715,-4.260558813
474710.6553,9528691.452,-81.22789495,-4.263963487,474967.3908,9529063.803,-81.2255715,-4.26054896
474710.6553,9530464.309,-81.22789023,-4.247924911,474967.3912,9530836.677,-81.22556683,-4.244510404
474710.6553,9530465.398,-81.22789023,-4.247915058,474967.3912,9530837.766,-81.22556683,-4.244500551
474711.7444,9530463.22,-81.22788042,-4.247934767,474968.4803,9530835.588,-81.22555702,-4.244520259
474711.7444,9530464.309,-81.22788042,-4.247924914,474968.4803,9530836.677,-81.22555702,-4.244510406
474712.8335,9528691.452,-81.22787532,-4.263963493,474969.569,9529063.803,-81.22555187,-4.260548966
474712.8335,9528692.541,-81.22787531,-4.26395364,474969.569,9529064.892,-81.22555187,-4.260539113
474713.9226,9528692.541,-81.2278655,-4.263953643,474970.6581,9529064.892,-81.22554205,-4.260539116
